,time,trial,time_penalty,gameState,bad_trials,in_view,view_change
94,730914,1,0,Encoding,,False,False
95,730914,1,0,Encoding,,False,False
96,731164,1,0,Encoding,,False,False
97,731164,1,0,Encoding,,False,False
98,731415,1,0,Encoding,,False,False
99,731415,1,0,Encoding,,False,False
100,731665,1,0,Encoding,,False,False
101,731665,1,0,Encoding,,False,False
102,731915,1,0,Encoding,,False,False
103,731915,1,0,Encoding,,False,False
104,732164,1,0,Encoding,,False,False
105,732164,1,0,Encoding,,False,False
106,732415,1,0,Encoding,,False,False
107,732415,1,0,Encoding,,False,False
108,732664,1,0,Encoding,,False,False
109,732664,1,0,Encoding,,False,False
110,732915,1,0,Encoding,,False,False
111,732915,1,0,Encoding,,False,False
112,733164,1,0,Encoding,,False,False
113,733164,1,0,Encoding,,False,False
114,733414,1,0,Encoding,,False,False
115,733414,1,0,Encoding,,False,False
116,733665,1,0,Encoding,,False,False
117,733665,1,0,Encoding,,False,False
118,733914,1,0,Encoding,,False,False
119,733914,1,0,Encoding,,False,False
120,734165,1,0,Encoding,,False,False
121,734165,1,0,Encoding,,False,False
122,734415,1,0,Encoding,,False,False
123,734415,1,0,Encoding,,False,False
124,734665,1,0,Encoding,,False,False
125,734665,1,0,Encoding,,False,False
126,734915,1,0,Encoding,,False,False
127,734915,1,0,Encoding,,False,False
128,735164,1,0,Encoding,,False,False
129,735164,1,0,Encoding,,False,False
130,735415,1,0,Encoding,,False,False
131,735415,1,0,Encoding,,False,False
132,735665,1,0,Encoding,,False,False
133,735665,1,0,Encoding,,False,False
134,735915,1,0,Encoding,,False,False
135,735915,1,0,Encoding,,False,False
136,736165,1,0,Encoding,,False,False
137,736165,1,0,Encoding,,False,False
138,736416,1,0,Encoding,,False,False
139,736416,1,0,Encoding,,False,False
140,736664,1,0,Encoding,,False,False
141,736664,1,0,Encoding,,False,False
142,736915,1,0,Encoding,,False,False
143,736915,1,0,Encoding,,False,False
144,737165,1,0,Encoding,,False,False
145,737165,1,0,Encoding,,False,False
146,737415,1,0,Encoding,,False,False
147,737415,1,0,Encoding,,False,False
148,737665,1,0,Encoding,,False,False
149,737665,1,0,Encoding,,False,False
150,737915,1,0,Encoding,,False,False
151,737915,1,0,Encoding,,False,False
152,738165,1,0,Encoding,,False,False
153,738165,1,0,Encoding,,False,False
154,738415,1,0,Encoding,,False,False
155,738415,1,0,Encoding,,False,False
156,738665,1,0,Encoding,,False,False
157,738665,1,0,Encoding,,False,False
158,738916,1,0,Encoding,,False,False
159,738916,1,0,Encoding,,False,False
160,739165,1,0,Encoding,,False,False
161,739165,1,0,Encoding,,False,False
162,739414,1,0,Encoding,,False,False
163,739414,1,0,Encoding,,False,False
164,739665,1,0,Encoding,,False,False
165,739665,1,0,Encoding,,False,False
166,739915,1,0,Encoding,,False,False
167,739915,1,0,Encoding,,False,False
168,740164,1,0,Encoding,,False,False
169,740164,1,0,Encoding,,False,False
170,740414,1,0,Encoding,,False,False
171,740414,1,0,Encoding,,False,False
172,740664,1,0,Encoding,,False,False
173,740664,1,0,Encoding,,False,False
174,740915,1,0,Encoding,,False,False
175,740915,1,0,Encoding,,False,False
176,741165,1,0,Encoding,,False,False
177,741165,1,0,Encoding,,False,False
178,741415,1,0,Encoding,,True,True
179,741415,1,0,Encoding,,False,False
180,741665,1,0,Encoding,,False,True
181,741665,1,0,Encoding,,True,True
182,741914,1,0,Encoding,,False,True
183,741914,1,0,Encoding,,True,True
184,742165,1,0,Encoding,,False,True
185,742165,1,0,Encoding,,True,True
186,742415,1,0,Encoding,,False,True
187,742415,1,0,Encoding,,True,True
188,742664,1,0,Encoding,,True,True
189,742664,1,0,Encoding,,False,True
190,742915,1,0,Encoding,,False,True
191,742915,1,0,Encoding,,True,True
192,743164,1,0,Encoding,,False,True
193,743164,1,0,Encoding,,True,True
194,743415,1,0,Encoding,,False,True
195,743415,1,0,Encoding,,True,True
196,743664,1,0,Encoding,,False,False
197,743664,1,0,Encoding,,False,True
198,743915,1,0,Encoding,,False,False
199,743915,1,0,Encoding,,False,False
200,744166,1,0,Encoding,,False,False
201,744166,1,0,Encoding,,False,False
202,744414,1,0,Encoding,,False,False
203,744414,1,0,Encoding,,False,False
204,744664,1,0,Encoding,,False,False
205,744664,1,0,Encoding,,False,False
206,744914,1,0,Encoding,,False,False
207,744914,1,0,Encoding,,False,False
208,745164,1,0,Encoding,,False,False
209,745164,1,0,Encoding,,False,False
210,745414,1,0,Encoding,,False,False
211,745414,1,0,Encoding,,False,False
212,745665,1,0,Encoding,,False,False
213,745665,1,0,Encoding,,False,False
214,745914,1,0,Encoding,,False,False
215,745914,1,0,Encoding,,False,False
216,746165,1,0,Encoding,,False,False
217,746165,1,0,Encoding,,False,False
218,746415,1,0,Encoding,,False,False
219,746415,1,0,Encoding,,False,False
220,746665,1,0,Encoding,,False,False
221,746665,1,0,Encoding,,False,False
222,746914,1,0,Encoding,,False,False
223,746914,1,0,Encoding,,False,False
224,747164,1,0,Encoding,,False,False
225,747164,1,0,Encoding,,False,False
226,747415,1,0,Encoding,,False,False
227,747415,1,0,Encoding,,False,False
228,747664,1,0,Encoding,,False,False
229,747664,1,0,Encoding,,False,False
230,747914,1,0,Encoding,,False,False
231,747914,1,0,Encoding,,False,False
232,748165,1,0,Encoding,,False,False
233,748165,1,0,Encoding,,False,False
234,748414,1,0,Encoding,,False,False
235,748414,1,0,Encoding,,False,False
236,748665,1,0,Encoding,,False,False
237,748665,1,0,Encoding,,False,False
238,748914,1,0,Encoding,,False,False
239,748914,1,0,Encoding,,False,False
240,749164,1,0,ReturnToBase1,,False,False
241,749164,1,0,ReturnToBase1,,False,False
242,749415,1,0,ReturnToBase1,,False,False
243,749415,1,0,ReturnToBase1,,False,False
244,749665,1,0,ReturnToBase1,,False,False
245,749665,1,0,ReturnToBase1,,False,False
246,749915,1,0,ReturnToBase1,,False,False
247,749915,1,0,ReturnToBase1,,False,False
248,750164,1,0,ReturnToBase1,,False,False
249,750164,1,0,ReturnToBase1,,False,False
250,750415,1,0,ReturnToBase1,,False,False
251,750415,1,0,ReturnToBase1,,False,False
252,750664,1,0,ReturnToBase1,,False,False
253,750664,1,0,ReturnToBase1,,False,False
254,750915,1,0,ReturnToBase1,,False,False
255,750915,1,0,ReturnToBase1,,False,False
256,751164,1,0,ReturnToBase1,,False,False
257,751164,1,0,ReturnToBase1,,False,False
258,751415,1,0,ReturnToBase1,,False,False
259,751415,1,0,ReturnToBase1,,False,False
260,751664,1,0,ReturnToBase1,,False,False
261,751664,1,0,ReturnToBase1,,False,False
262,751914,1,0,ReturnToBase1,,False,False
263,751914,1,0,ReturnToBase1,,False,False
264,752164,1,0,ReturnToBase1,,False,False
265,752164,1,0,ReturnToBase1,,False,False
266,752414,1,0,ReturnToBase1,,False,False
267,752414,1,0,ReturnToBase1,,False,False
268,752665,1,0,ReturnToBase1,,False,False
269,752665,1,0,ReturnToBase1,,False,False
270,752915,1,0,ReturnToBase1,,False,False
271,752915,1,0,ReturnToBase1,,False,False
272,753163,1,0,ReturnToBase1,,False,False
273,753163,1,0,ReturnToBase1,,False,False
274,753414,1,0,ReturnToBase1,,False,False
275,753414,1,0,ReturnToBase1,,False,False
276,753665,1,0,ReturnToBase1,,False,False
277,753665,1,0,ReturnToBase1,,False,False
278,753915,1,0,ReturnToBase1,,False,False
279,753915,1,0,ReturnToBase1,,False,False
280,754165,1,0,ReturnToBase1,,False,False
281,754165,1,0,ReturnToBase1,,False,False
282,754414,1,0,ReturnToBase1,,False,False
283,754414,1,0,ReturnToBase1,,False,False
284,754664,1,0,ReturnToBase1,,False,False
285,754664,1,0,ReturnToBase1,,False,False
286,754914,1,0,ReturnToBase1,,False,False
287,754914,1,0,ReturnToBase1,,False,False
288,755165,1,0,ReturnToBase1,,False,False
289,755165,1,0,ReturnToBase1,,False,False
290,755415,1,0,ReturnToBase1,,False,False
291,755415,1,0,ReturnToBase1,,False,False
292,755664,1,0,ReturnToBase1,,False,False
293,755664,1,0,ReturnToBase1,,False,False
294,755915,1,0,ReturnToBase1,,False,False
295,755915,1,0,ReturnToBase1,,False,False
296,756165,1,0,ReturnToBase1,,False,False
297,756165,1,0,ReturnToBase1,,False,False
298,756414,1,0,ReturnToBase1,,False,False
299,756414,1,0,ReturnToBase1,,False,False
300,756664,1,0,ReturnToBase1,,True,True
301,756664,1,0,ReturnToBase1,,False,False
302,756915,1,0,ReturnToBase1,,False,True
303,756915,1,0,ReturnToBase1,,True,True
304,757165,1,0,ReturnToBase1,,False,True
305,757165,1,0,ReturnToBase1,,True,True
306,757415,1,0,ReturnToBase1,,False,True
307,757415,1,0,ReturnToBase1,,True,True
308,757664,1,0,ReturnToBase1,,False,True
309,757664,1,0,ReturnToBase1,,True,True
310,757915,1,0,ReturnToBase1,,True,True
311,757915,1,0,ReturnToBase1,,False,True
312,758165,1,0,ReturnToBase1,,False,True
313,758165,1,0,ReturnToBase1,,True,True
314,758415,1,0,ReturnToBase1,,False,True
315,758415,1,0,ReturnToBase1,,True,True
316,758663,1,0,PreTimelineMsg,,False,True
317,758663,1,0,PreTimelineMsg,,True,True
318,758914,1,0,PreTimelineMsg,,True,True
319,758914,1,0,PreTimelineMsg,,False,True
320,759165,1,0,PreTimelineMsg,,False,True
321,759165,1,0,PreTimelineMsg,,True,True
322,759415,1,0,PreTimelineMsg,,False,True
323,759415,1,0,PreTimelineMsg,,True,True
324,759665,1,0,PreTimelineMsg,,False,True
325,759665,1,0,PreTimelineMsg,,True,True
326,759915,1,0,PreTimelineMsg,,False,True
327,759915,1,0,PreTimelineMsg,,True,True
328,760165,1,0,PreTimelineMsg,,False,True
329,760165,1,0,PreTimelineMsg,,True,True
330,760414,1,0,PreTimelineMsg,,False,True
331,760414,1,0,PreTimelineMsg,,True,True
332,792914,1,0,Retrieval,,False,True
333,792914,1,0,Retrieval,,True,True
334,793164,1,0,Retrieval,,False,True
335,793164,1,0,Retrieval,,True,True
336,793413,1,0,Retrieval,,True,True
337,793413,1,0,Retrieval,,False,True
338,793664,1,0,Retrieval,,False,True
339,793664,1,0,Retrieval,,True,True
340,793914,1,0,Retrieval,,False,True
341,793914,1,0,Retrieval,,True,True
342,794163,1,0,Retrieval,,False,True
343,794163,1,0,Retrieval,,True,True
344,794414,1,0,Retrieval,,True,True
345,794414,1,0,Retrieval,,False,True
346,794664,1,0,Retrieval,,False,True
347,794664,1,0,Retrieval,,True,True
348,794913,1,0,Retrieval,,False,True
349,794913,1,0,Retrieval,,True,True
350,795164,1,0,Retrieval,,False,True
351,795164,1,0,Retrieval,,True,True
352,795415,1,0,Retrieval,,True,True
353,795415,1,0,Retrieval,,False,True
354,795664,1,0,Retrieval,,True,True
355,795664,1,0,Retrieval,,False,True
356,795914,1,0,Retrieval,,False,True
357,795914,1,0,Retrieval,,True,True
358,796163,1,0,Retrieval,,False,True
359,796163,1,0,Retrieval,,True,True
360,796414,1,0,Retrieval,,False,True
361,796414,1,0,Retrieval,,True,True
362,796664,1,0,Retrieval,,False,True
363,796664,1,0,Retrieval,,True,True
364,796914,1,0,Retrieval,,False,True
365,796914,1,0,Retrieval,,False,False
366,797163,1,0,Retrieval,,False,False
367,797163,1,0,Retrieval,,False,False
368,797414,1,0,Retrieval,,False,False
369,797414,1,0,Retrieval,,False,False
370,797664,1,0,Retrieval,,False,False
371,797664,1,0,Retrieval,,False,False
372,797913,1,0,Retrieval,,False,False
373,797913,1,0,Retrieval,,False,False
374,798164,1,0,Retrieval,,False,False
375,798164,1,0,Retrieval,,False,False
376,798414,1,0,Retrieval,,False,False
377,798414,1,0,Retrieval,,False,False
378,798664,1,0,Retrieval,,False,False
379,798664,1,0,Retrieval,,False,False
380,798914,1,0,Retrieval,,False,False
381,798914,1,0,Retrieval,,False,False
382,799164,1,0,Retrieval,,False,False
383,799164,1,0,Retrieval,,False,False
384,799413,1,0,Retrieval,,False,False
385,799413,1,0,Retrieval,,False,False
386,799664,1,0,Retrieval,,False,False
387,799664,1,0,Retrieval,,False,False
388,799914,1,0,Retrieval,,False,False
389,799914,1,0,Retrieval,,False,False
390,800163,1,0,Retrieval,,False,False
391,800163,1,0,Retrieval,,False,False
392,800413,1,0,Retrieval,,False,False
393,800413,1,0,Retrieval,,False,False
394,800663,1,0,Retrieval,,False,False
395,800663,1,0,Retrieval,,False,False
396,800914,1,0,Retrieval,,False,False
397,800914,1,0,Retrieval,,False,False
398,801163,1,0,Retrieval,,False,False
399,801163,1,0,Retrieval,,False,False
400,801413,1,0,Retrieval,,False,False
401,801413,1,0,Retrieval,,False,False
402,801664,1,0,Retrieval,,False,False
403,801664,1,0,Retrieval,,False,False
404,801914,1,0,Retrieval,,False,False
405,801914,1,0,Retrieval,,False,False
406,802164,1,0,Retrieval,,False,False
407,802164,1,0,Retrieval,,False,False
408,802413,1,0,Retrieval,,False,False
409,802413,1,0,Retrieval,,False,False
410,802663,1,0,Retrieval,,False,False
411,802663,1,0,Retrieval,,False,False
412,802929,1,0,Retrieval,,False,False
413,802929,1,0,Retrieval,,False,False
414,803229,1,0,Retrieval,,False,False
415,803229,1,0,Retrieval,,False,False
416,803481,1,0,Retrieval,,False,False
417,803481,1,0,Retrieval,,False,False
418,803730,1,0,Retrieval,,False,False
419,803730,1,0,Retrieval,,False,False
420,803980,1,0,Retrieval,,False,False
421,803980,1,0,Retrieval,,False,False
422,804230,1,0,Retrieval,,False,False
423,804230,1,0,Retrieval,,False,False
424,804479,1,0,Retrieval,,False,False
425,804479,1,0,Retrieval,,False,False
426,804730,1,0,Retrieval,,False,False
427,804730,1,0,Retrieval,,False,False
428,804980,1,0,Retrieval,,False,False
429,804980,1,0,Retrieval,,False,False
430,805231,1,0,Retrieval,,False,False
431,805231,1,0,Retrieval,,False,False
432,805480,1,0,Retrieval,,False,False
433,805480,1,0,Retrieval,,False,False
434,805731,1,0,Retrieval,,False,False
435,805731,1,0,Retrieval,,False,False
436,805981,1,0,Retrieval,,False,False
437,805981,1,0,Retrieval,,False,False
438,806230,1,0,Retrieval,,False,False
439,806230,1,0,Retrieval,,False,False
440,806480,1,0,Retrieval,,False,False
441,806480,1,0,Retrieval,,False,False
442,806730,1,0,Retrieval,,False,False
443,806730,1,0,Retrieval,,False,False
444,806980,1,0,Retrieval,,False,False
445,806980,1,0,Retrieval,,False,False
446,807230,1,0,Retrieval,,False,False
447,807230,1,0,Retrieval,,False,False
448,807480,1,0,Retrieval,,False,False
449,807480,1,0,Retrieval,,False,False
450,807730,1,0,Retrieval,,False,False
451,807730,1,0,Retrieval,,False,False
452,807980,1,0,Retrieval,,False,False
453,807980,1,0,Retrieval,,False,False
454,808230,1,0,Retrieval,,False,False
455,808230,1,0,Retrieval,,False,False
456,808480,1,0,Retrieval,,False,False
457,808480,1,0,Retrieval,,False,False
458,808731,1,0,Retrieval,,False,False
459,808731,1,0,Retrieval,,False,False
460,808980,1,0,Retrieval,,False,False
461,808980,1,0,Retrieval,,False,False
462,809280,1,0,Retrieval,,False,False
463,809280,1,0,Retrieval,,False,False
464,809563,1,0,Retrieval,,False,False
465,809563,1,0,Retrieval,,False,False
466,809814,1,0,Retrieval,,False,False
467,809814,1,0,Retrieval,,False,False
468,810064,1,0,Retrieval,,False,False
469,810064,1,0,Retrieval,,False,False
470,810313,1,0,Retrieval,,False,False
471,810313,1,0,Retrieval,,False,False
472,810565,1,0,Retrieval,,False,False
473,810565,1,0,Retrieval,,False,False
474,810814,1,0,Retrieval,,False,False
475,810814,1,0,Retrieval,,False,False
476,811064,1,0,Retrieval,,False,False
477,811064,1,0,Retrieval,,False,False
478,811314,1,0,Retrieval,,False,False
479,811314,1,0,Retrieval,,False,False
480,811564,1,0,Retrieval,,False,False
481,811564,1,0,Retrieval,,False,False
482,811814,1,0,Retrieval,,False,False
483,811814,1,0,Retrieval,,False,False
484,812065,1,0,Retrieval,,False,False
485,812065,1,0,Retrieval,,False,False
486,812314,1,0,Retrieval,,False,False
487,812314,1,0,Retrieval,,False,False
488,812565,1,0,Retrieval,,False,False
489,812565,1,0,Retrieval,,False,False
490,812814,1,0,Retrieval,,False,False
491,812814,1,0,Retrieval,,False,False
492,813065,1,0,Retrieval,,False,False
493,813065,1,0,Retrieval,,False,False
494,813314,1,0,Retrieval,,False,False
495,813314,1,0,Retrieval,,False,False
496,813564,1,0,Retrieval,,False,False
497,813564,1,0,Retrieval,,False,False
498,813814,1,0,Retrieval,,False,False
499,813814,1,0,Retrieval,,False,False
500,814064,1,0,Retrieval,,False,False
501,814064,1,0,Retrieval,,False,False
502,814314,1,0,Retrieval,,False,False
503,814314,1,0,Retrieval,,False,False
504,814565,1,0,Retrieval,,False,False
505,814565,1,0,Retrieval,,False,False
506,814813,1,0,Retrieval,,False,False
507,814813,1,0,Retrieval,,False,False
508,815063,1,0,Retrieval,,False,False
509,815063,1,0,Retrieval,,False,False
510,815313,1,0,Retrieval,,False,False
511,815313,1,0,Retrieval,,False,False
512,815564,1,0,Retrieval,,False,False
513,815564,1,0,Retrieval,,False,False
514,815813,1,0,Retrieval,,False,False
515,815813,1,0,Retrieval,,False,False
516,816063,1,0,Retrieval,,False,False
517,816063,1,0,Retrieval,,False,False
518,816313,1,0,Retrieval,,False,False
519,816313,1,0,Retrieval,,False,False
520,816563,1,0,Retrieval,,False,False
521,816563,1,0,Retrieval,,False,False
522,816814,1,0,Retrieval,,False,False
523,816814,1,0,Retrieval,,False,False
524,817063,1,0,Retrieval,,False,False
525,817063,1,0,Retrieval,,False,False
526,817313,1,0,Retrieval,,False,False
527,817313,1,0,Retrieval,,False,False
528,817565,1,0,Retrieval,,False,False
529,817565,1,0,Retrieval,,False,False
530,817814,1,0,Retrieval,,False,False
531,817814,1,0,Retrieval,,False,False
532,818064,1,0,Retrieval,,False,False
533,818064,1,0,Retrieval,,False,False
534,818314,1,0,Retrieval,,False,False
535,818314,1,0,Retrieval,,False,False
536,818564,1,0,Retrieval,,False,False
537,818564,1,0,Retrieval,,False,False
538,818815,1,0,Retrieval,,False,False
539,818815,1,0,Retrieval,,False,False
540,819063,1,0,Retrieval,,False,False
541,819063,1,0,Retrieval,,False,False
542,819313,1,0,Retrieval,,False,False
543,819313,1,0,Retrieval,,False,False
544,819564,1,0,Retrieval,,False,False
545,819564,1,0,Retrieval,,False,False
546,819814,1,0,Retrieval,,False,False
547,819814,1,0,Retrieval,,False,False
548,820063,1,0,Retrieval,,False,False
549,820063,1,0,Retrieval,,False,False
550,820313,1,0,Retrieval,,False,False
551,820313,1,0,Retrieval,,False,False
552,820564,1,0,Retrieval,,False,False
553,820564,1,0,Retrieval,,False,False
554,820814,1,0,Retrieval,,False,False
555,820814,1,0,Retrieval,,False,False
556,821065,1,0,Retrieval,,False,False
557,821065,1,0,Retrieval,,False,False
558,821314,1,0,Retrieval,,False,False
559,821314,1,0,Retrieval,,False,False
560,821564,1,0,Retrieval,,False,False
561,821564,1,0,Retrieval,,False,False
562,821814,1,0,Retrieval,,False,False
563,821814,1,0,Retrieval,,False,False
564,822064,1,0,Retrieval,,False,False
565,822064,1,0,Retrieval,,False,False
566,822313,1,0,Retrieval,,False,False
567,822313,1,0,Retrieval,,False,False
568,822563,1,0,Retrieval,,False,False
569,822563,1,0,Retrieval,,False,False
570,822813,1,0,ReturnToBase2,,False,False
571,822813,1,0,ReturnToBase2,,False,False
572,823063,1,0,ReturnToBase2,,False,False
573,823063,1,0,ReturnToBase2,,False,False
574,823313,1,0,ReturnToBase2,,False,False
575,823313,1,0,ReturnToBase2,,False,False
576,823563,1,0,ReturnToBase2,,False,False
577,823563,1,0,ReturnToBase2,,False,False
578,823814,1,0,ReturnToBase2,,False,False
579,823814,1,0,ReturnToBase2,,False,False
580,824064,1,0,ReturnToBase2,,False,False
581,824064,1,0,ReturnToBase2,,False,False
582,824314,1,0,ReturnToBase2,,False,False
583,824314,1,0,ReturnToBase2,,False,False
584,824564,1,0,ReturnToBase2,,False,False
585,824564,1,0,ReturnToBase2,,False,False
586,824813,1,0,ReturnToBase2,,False,False
587,824813,1,0,ReturnToBase2,,False,False
588,825064,1,0,ReturnToBase2,,False,False
589,825064,1,0,ReturnToBase2,,False,False
590,825314,1,0,ReturnToBase2,,False,False
591,825314,1,0,ReturnToBase2,,False,False
592,825564,1,0,ReturnToBase2,,False,False
593,825564,1,0,ReturnToBase2,,False,False
594,825813,1,0,ReturnToBase2,,False,False
595,825813,1,0,ReturnToBase2,,False,False
596,826065,1,0,ReturnToBase2,,False,False
597,826065,1,0,ReturnToBase2,,False,False
598,826314,1,0,ReturnToBase2,,False,False
599,826314,1,0,ReturnToBase2,,False,False
600,826564,1,0,ReturnToBase2,,False,False
601,826564,1,0,ReturnToBase2,,False,False
602,826814,1,0,ReturnToBase2,,False,False
603,826814,1,0,ReturnToBase2,,False,False
604,827064,1,0,ReturnToBase2,,False,False
605,827064,1,0,ReturnToBase2,,False,False
606,827314,1,0,ReturnToBase2,,False,False
607,827314,1,0,ReturnToBase2,,False,False
608,827564,1,0,ReturnToBase2,,False,False
609,827564,1,0,ReturnToBase2,,True,True
610,827814,1,0,ReturnToBase2,,True,True
611,827814,1,0,ReturnToBase2,,False,True
612,828064,1,0,ReturnToBase2,,False,True
613,828064,1,0,ReturnToBase2,,True,True
614,828314,1,0,ReturnToBase2,,False,True
615,828314,1,0,ReturnToBase2,,True,True
616,828564,1,0,ReturnToBase2,,False,True
617,828564,1,0,ReturnToBase2,,True,True
618,828814,1,0,ReturnToBase2,,True,True
619,828814,1,0,ReturnToBase2,,False,True
620,829063,1,0,ReturnToBase2,,True,True
621,829063,1,0,ReturnToBase2,,False,True
622,829314,1,0,ReturnToBase2,,False,True
623,829314,1,0,ReturnToBase2,,True,True
624,841813,2,0,Encoding,,False,True
625,841813,2,0,Encoding,,True,True
626,842064,2,0,Encoding,,False,True
627,842064,2,0,Encoding,,True,True
628,842313,2,0,Encoding,,False,True
629,842313,2,0,Encoding,,True,True
630,842563,2,0,Encoding,,False,True
631,842563,2,0,Encoding,,True,True
632,842814,2,0,Encoding,,False,True
633,842814,2,0,Encoding,,True,True
634,843063,2,0,Encoding,,False,True
635,843063,2,0,Encoding,,True,True
636,843313,2,0,Encoding,,False,True
637,843313,2,0,Encoding,,True,True
638,843563,2,0,Encoding,,True,True
639,843563,2,0,Encoding,,False,True
640,843813,2,0,Encoding,,False,True
641,843813,2,0,Encoding,,True,True
642,844063,2,0,Encoding,,False,True
643,844063,2,0,Encoding,,True,True
644,844313,2,0,Encoding,,False,True
645,844313,2,0,Encoding,,True,True
646,844564,2,0,Encoding,,True,True
647,844564,2,0,Encoding,,False,True
648,844812,2,0,Encoding,,False,True
649,844812,2,0,Encoding,,True,True
650,845063,2,0,Encoding,,False,True
651,845063,2,0,Encoding,,True,True
652,845313,2,0,Encoding,,False,True
653,845313,2,0,Encoding,,True,True
654,845563,2,0,Encoding,,True,True
655,845563,2,0,Encoding,,False,True
656,845813,2,0,Encoding,,False,False
657,845813,2,0,Encoding,,False,True
658,846063,2,0,Encoding,,False,False
659,846063,2,0,Encoding,,False,False
660,846312,2,0,Encoding,,False,False
661,846312,2,0,Encoding,,False,False
662,846564,2,0,Encoding,,False,False
663,846564,2,0,Encoding,,False,False
664,846812,2,0,Encoding,,False,False
665,846812,2,0,Encoding,,False,False
666,847062,2,0,Encoding,,False,False
667,847062,2,0,Encoding,,False,False
668,847313,2,0,Encoding,,False,False
669,847313,2,0,Encoding,,False,False
670,847562,2,0,Encoding,,False,False
671,847562,2,0,Encoding,,False,False
672,847813,2,0,Encoding,,False,False
673,847813,2,0,Encoding,,False,False
674,848063,2,0,Encoding,,False,False
675,848063,2,0,Encoding,,False,False
676,848313,2,0,Encoding,,False,False
677,848313,2,0,Encoding,,False,False
678,848562,2,0,Encoding,,False,False
679,848562,2,0,Encoding,,False,False
680,848813,2,0,Encoding,,False,False
681,848813,2,0,Encoding,,False,False
682,849064,2,0,Encoding,,False,False
683,849064,2,0,Encoding,,False,False
684,849312,2,0,Encoding,,False,False
685,849312,2,0,Encoding,,False,False
686,849563,2,0,Encoding,,False,False
687,849563,2,0,Encoding,,False,False
688,849812,2,0,Encoding,,False,False
