,trial,gameState,45-1
2503,15,Delay2,0
2504,15,Delay2,0
2505,15,Delay2,0
2506,15,Delay2,0
2507,15,Delay2,0
2508,15,Delay2,1
2509,15,Delay2,0
2510,15,Delay2,0
2511,15,Delay2,0
2512,15,Retrieval,0
2513,15,Retrieval,0
2514,15,Retrieval,0
2515,15,Retrieval,0
2516,15,Retrieval,0
2517,15,Retrieval,0
2518,15,Retrieval,0
2519,15,Retrieval,1
2520,15,Retrieval,1
2521,15,Retrieval,1
2522,15,Retrieval,1
2523,15,Retrieval,1
2524,15,Retrieval,0
2525,15,Retrieval,1
2526,15,Retrieval,0
2527,15,Retrieval,0
2528,15,Retrieval,0
2529,15,Retrieval,0
2530,15,Retrieval,0
2531,15,Retrieval,0
2532,15,Retrieval,1
2533,15,Retrieval,0
2534,15,Retrieval,2
2535,15,Retrieval,0
2536,15,Retrieval,0
2537,15,Retrieval,0
2538,15,Retrieval,0
2539,15,Retrieval,0
2540,15,Retrieval,0
2541,15,Retrieval,0
2542,15,Retrieval,0
2543,15,Retrieval,0
2544,15,Retrieval,1
2545,15,Retrieval,2
2546,15,Retrieval,0
2547,15,Retrieval,1
2548,15,Retrieval,0
2549,15,Retrieval,1
2550,15,Retrieval,0
2551,15,Retrieval,2
2552,15,Retrieval,0
2553,15,Retrieval,1
2554,15,Retrieval,0
2555,15,Retrieval,0
2556,15,Retrieval,0
2557,15,Retrieval,0
2558,15,Retrieval,0
2559,15,Retrieval,4
2560,15,Retrieval,1
2561,15,Retrieval,0
2562,15,Retrieval,0
2563,15,Retrieval,2
2564,15,Retrieval,1
2565,15,Retrieval,0
2566,15,Retrieval,1
2567,15,Retrieval,1
2568,15,Retrieval,1
2569,15,Retrieval,1
2570,15,Retrieval,0
2571,15,Retrieval,0
2583,16,Delay1,0
2584,16,Delay1,0
2585,16,Delay1,1
2586,16,Delay1,0
2587,16,Delay1,0
2588,16,Delay1,0
2589,16,Delay1,0
2590,16,Delay1,0
2591,16,Delay1,1
2592,16,Delay1,0
2593,16,Delay1,0
2594,16,Delay1,0
2595,16,Delay1,0
2596,16,Delay1,0
2597,16,Delay1,0
2598,16,Delay1,0
2599,16,Delay1,0
2600,16,Delay1,0
2601,16,Delay1,0
2602,16,Delay1,0
2603,16,Encoding,1
2604,16,Encoding,1
2605,16,Encoding,0
2606,16,Encoding,0
2607,16,Encoding,0
2608,16,Encoding,0
2609,16,Encoding,0
2610,16,Encoding,0
2611,16,Encoding,1
2612,16,Encoding,0
2613,16,Encoding,0
2614,16,Encoding,0
2615,16,Encoding,0
2616,16,Encoding,1
2617,16,Encoding,2
2618,16,Encoding,0
2619,16,Encoding,0
2620,16,Encoding,0
2621,16,Encoding,0
2622,16,Encoding,0
2623,16,Encoding,1
2624,16,Encoding,0
2625,16,Encoding,0
2626,16,Encoding,0
2627,16,Encoding,0
2628,16,Encoding,0
2629,16,Encoding,0
2630,16,Encoding,0
2631,16,Encoding,0
2632,16,Encoding,0
2633,16,Encoding,0
2634,16,Encoding,0
2635,16,Encoding,1
2636,16,Encoding,0
2637,16,Encoding,2
2638,16,Encoding,1
2639,16,Encoding,0
2640,16,Encoding,0
2641,16,Encoding,0
2642,16,Encoding,0
2643,16,Encoding,0
2644,16,Encoding,1
2645,16,Encoding,0
2646,16,Encoding,0
2647,16,Encoding,0
2648,16,Encoding,0
2649,16,Encoding,0
2650,16,Encoding,0
2651,16,Encoding,0
2652,16,Encoding,1
2653,16,Encoding,0
2654,16,Encoding,0
2655,16,Encoding,1
2656,16,Encoding,0
2657,16,Encoding,0
2658,16,Encoding,1
2659,16,Encoding,2
2660,16,Encoding,0
2661,16,Encoding,2
2662,16,Encoding,0
2668,16,Delay2,2
2669,16,Delay2,1
2670,16,Delay2,2
2671,16,Delay2,0
2672,16,Delay2,1
2673,16,Delay2,0
2674,16,Delay2,0
2675,16,Delay2,0
2676,16,Delay2,1
2677,16,Delay2,0
2678,16,Delay2,0
2679,16,Delay2,0
2680,16,Delay2,0
2681,16,Delay2,0
2682,16,Delay2,0
2683,16,Delay2,0
2684,16,Delay2,0
2685,16,Delay2,0
2686,16,Delay2,0
2687,16,Delay2,0
2688,16,Retrieval,0
2689,16,Retrieval,0
2690,16,Retrieval,0
2691,16,Retrieval,0
2692,16,Retrieval,1
2693,16,Retrieval,0
2694,16,Retrieval,0
2695,16,Retrieval,0
2696,16,Retrieval,0
2697,16,Retrieval,0
2698,16,Retrieval,0
2699,16,Retrieval,0
2700,16,Retrieval,0
2701,16,Retrieval,0
2702,16,Retrieval,1
2703,16,Retrieval,1
2704,16,Retrieval,1
2705,16,Retrieval,2
2706,16,Retrieval,0
2707,16,Retrieval,0
2708,16,Retrieval,1
2709,16,Retrieval,0
2710,16,Retrieval,0
2711,16,Retrieval,1
2712,16,Retrieval,0
2713,16,Retrieval,0
2714,16,Retrieval,1
2715,16,Retrieval,0
2716,16,Retrieval,1
2717,16,Retrieval,0
2718,16,Retrieval,0
2719,16,Retrieval,0
2720,16,Retrieval,1
2721,16,Retrieval,0
2722,16,Retrieval,0
2723,16,Retrieval,0
2724,16,Retrieval,1
2725,16,Retrieval,1
2726,16,Retrieval,0
2727,16,Retrieval,0
2728,16,Retrieval,1
2729,16,Retrieval,0
2730,16,Retrieval,1
2731,16,Retrieval,0
2732,16,Retrieval,0
2733,16,Retrieval,0
2734,16,Retrieval,3
2735,16,Retrieval,1
2736,16,Retrieval,1
2737,16,Retrieval,0
2738,16,Retrieval,0
2739,16,Retrieval,0
2740,16,Retrieval,0
2741,16,Retrieval,0
2742,16,Retrieval,0
2743,16,Retrieval,1
2744,16,Retrieval,0
2745,16,Retrieval,1
2746,16,Retrieval,0
2747,16,Retrieval,0
2761,17,Delay1,1
2762,17,Delay1,2
2763,17,Delay1,0
2764,17,Delay1,1
2765,17,Delay1,4
2766,17,Delay1,5
2767,17,Delay1,3
2768,17,Delay1,1
2769,17,Delay1,0
2770,17,Delay1,0
2771,17,Delay1,1
2772,17,Delay1,0
2773,17,Delay1,0
2774,17,Delay1,0
2775,17,Delay1,2
2776,17,Delay1,1
2777,17,Delay1,0
2778,17,Delay1,2
2779,17,Delay1,2
2780,17,Delay1,0
2781,17,Encoding,0
2782,17,Encoding,0
2783,17,Encoding,1
2784,17,Encoding,0
2785,17,Encoding,0
2786,17,Encoding,0
2787,17,Encoding,2
2788,17,Encoding,1
2789,17,Encoding,0
2790,17,Encoding,0
2791,17,Encoding,0
2792,17,Encoding,1
2793,17,Encoding,1
2794,17,Encoding,1
2795,17,Encoding,0
2796,17,Encoding,0
2797,17,Encoding,0
2798,17,Encoding,1
2799,17,Encoding,1
2800,17,Encoding,0
2801,17,Encoding,1
2802,17,Encoding,0
2803,17,Encoding,0
2804,17,Encoding,0
2805,17,Encoding,0
2806,17,Encoding,0
2807,17,Encoding,0
2808,17,Encoding,0
2809,17,Encoding,0
2810,17,Encoding,0
2811,17,Encoding,1
2812,17,Encoding,0
2813,17,Encoding,0
2814,17,Encoding,0
2815,17,Encoding,0
2816,17,Encoding,0
2817,17,Encoding,0
2818,17,Encoding,0
2819,17,Encoding,0
2820,17,Encoding,1
2821,17,Encoding,2
2822,17,Encoding,0
2823,17,Encoding,2
2824,17,Encoding,3
2825,17,Encoding,0
2826,17,Encoding,1
2827,17,Encoding,1
2828,17,Encoding,0
2829,17,Encoding,0
2830,17,Encoding,0
2831,17,Encoding,0
2832,17,Encoding,0
2833,17,Encoding,2
2834,17,Encoding,0
2835,17,Encoding,2
2836,17,Encoding,1
2837,17,Encoding,1
2838,17,Encoding,2
2839,17,Encoding,1
2840,17,Encoding,0
2847,17,Delay2,1
2848,17,Delay2,0
2849,17,Delay2,1
2850,17,Delay2,0
2851,17,Delay2,0
2852,17,Delay2,1
2853,17,Delay2,0
2854,17,Delay2,0
2855,17,Delay2,0
2856,17,Delay2,0
2857,17,Delay2,0
2858,17,Delay2,0
2859,17,Delay2,0
2860,17,Delay2,0
2861,17,Delay2,1
2862,17,Delay2,0
2863,17,Delay2,0
2864,17,Delay2,0
2865,17,Delay2,1
2866,17,Delay2,0
2867,17,Retrieval,0
2868,17,Retrieval,0
2869,17,Retrieval,1
2870,17,Retrieval,2
2871,17,Retrieval,2
2872,17,Retrieval,1
2873,17,Retrieval,0
2874,17,Retrieval,1
2875,17,Retrieval,0
2876,17,Retrieval,0
2877,17,Retrieval,2
2878,17,Retrieval,0
2879,17,Retrieval,0
2880,17,Retrieval,0
2881,17,Retrieval,0
2882,17,Retrieval,0
2883,17,Retrieval,0
2884,17,Retrieval,0
2885,17,Retrieval,0
2886,17,Retrieval,4
2887,17,Retrieval,0
2888,17,Retrieval,0
2889,17,Retrieval,0
2890,17,Retrieval,0
2891,17,Retrieval,0
2892,17,Retrieval,0
2893,17,Retrieval,0
2894,17,Retrieval,0
2895,17,Retrieval,0
2896,17,Retrieval,0
2897,17,Retrieval,0
2898,17,Retrieval,0
2899,17,Retrieval,0
2900,17,Retrieval,2
2901,17,Retrieval,0
2902,17,Retrieval,1
2903,17,Retrieval,0
2904,17,Retrieval,0
2905,17,Retrieval,0
2906,17,Retrieval,0
2907,17,Retrieval,1
2908,17,Retrieval,0
2909,17,Retrieval,0
2910,17,Retrieval,1
2911,17,Retrieval,0
2912,17,Retrieval,1
2913,17,Retrieval,4
2914,17,Retrieval,2
2915,17,Retrieval,0
2916,17,Retrieval,0
2917,17,Retrieval,0
2918,17,Retrieval,1
2919,17,Retrieval,0
2920,17,Retrieval,0
2921,17,Retrieval,0
2922,17,Retrieval,0
2923,17,Retrieval,0
2924,17,Retrieval,0
2925,17,Retrieval,0
2926,17,Retrieval,0
2939,18,Delay1,0
2940,18,Delay1,2
2941,18,Delay1,1
2942,18,Delay1,0
2943,18,Delay1,0
2944,18,Delay1,0
2945,18,Delay1,0
2946,18,Delay1,1
2947,18,Delay1,1
2948,18,Delay1,0
2949,18,Delay1,0
2950,18,Delay1,0
2951,18,Delay1,0
2952,18,Delay1,0
2953,18,Delay1,0
2954,18,Delay1,1
2955,18,Delay1,0
2956,18,Delay1,1
2957,18,Delay1,0
2958,18,Delay1,0
2959,18,Encoding,0
2960,18,Encoding,1
2961,18,Encoding,1
2962,18,Encoding,0
2963,18,Encoding,1
2964,18,Encoding,0
2965,18,Encoding,1
2966,18,Encoding,0
2967,18,Encoding,1
2968,18,Encoding,0
2969,18,Encoding,0
2970,18,Encoding,0
2971,18,Encoding,0
2972,18,Encoding,1
2973,18,Encoding,1
2974,18,Encoding,1
2975,18,Encoding,0
2976,18,Encoding,0
2977,18,Encoding,7
2978,18,Encoding,1
2979,18,Encoding,1
2980,18,Encoding,0
2981,18,Encoding,0
2982,18,Encoding,0
2983,18,Encoding,0
2984,18,Encoding,0
2985,18,Encoding,0
2986,18,Encoding,1
2987,18,Encoding,1
2988,18,Encoding,1
2989,18,Encoding,1
2990,18,Encoding,1
2991,18,Encoding,0
2992,18,Encoding,0
2993,18,Encoding,4
2994,18,Encoding,2
2995,18,Encoding,0
2996,18,Encoding,0
2997,18,Encoding,2
2998,18,Encoding,1
2999,18,Encoding,3
3000,18,Encoding,1
3001,18,Encoding,0
3002,18,Encoding,1
3003,18,Encoding,0
3004,18,Encoding,0
3005,18,Encoding,0
3006,18,Encoding,1
3007,18,Encoding,0
3008,18,Encoding,1
3009,18,Encoding,1
3010,18,Encoding,0
3011,18,Encoding,0
3012,18,Encoding,0
3013,18,Encoding,1
3014,18,Encoding,0
3015,18,Encoding,0
3016,18,Encoding,0
3017,18,Encoding,0
3018,18,Encoding,1
3020,18,Delay2,0
3021,18,Delay2,0
3022,18,Delay2,2
3023,18,Delay2,0
3024,18,Delay2,0
3025,18,Delay2,0
3026,18,Delay2,0
3027,18,Delay2,1
3028,18,Delay2,0
3029,18,Delay2,0
3030,18,Delay2,1
3031,18,Delay2,0
3032,18,Delay2,0
3033,18,Delay2,0
3034,18,Delay2,0
3035,18,Delay2,0
3036,18,Delay2,0
3037,18,Delay2,0
3038,18,Delay2,0
3039,18,Delay2,0
3040,18,Retrieval,0
3041,18,Retrieval,1
3042,18,Retrieval,0
3043,18,Retrieval,1
3044,18,Retrieval,1
3045,18,Retrieval,0
3046,18,Retrieval,0
3047,18,Retrieval,1
3048,18,Retrieval,4
3049,18,Retrieval,2
3050,18,Retrieval,0
3051,18,Retrieval,0
3052,18,Retrieval,0
3053,18,Retrieval,0
3054,18,Retrieval,0
3055,18,Retrieval,0
3056,18,Retrieval,0
3057,18,Retrieval,1
3058,18,Retrieval,0
3059,18,Retrieval,1
3060,18,Retrieval,2
3061,18,Retrieval,0
3062,18,Retrieval,0
3063,18,Retrieval,0
3064,18,Retrieval,1
3065,18,Retrieval,0
3066,18,Retrieval,2
3067,18,Retrieval,0
3068,18,Retrieval,0
3069,18,Retrieval,0
3070,18,Retrieval,0
3071,18,Retrieval,1
3072,18,Retrieval,1
3073,18,Retrieval,2
3074,18,Retrieval,1
3075,18,Retrieval,0
3076,18,Retrieval,4
3077,18,Retrieval,3
3078,18,Retrieval,1
3079,18,Retrieval,0
3080,18,Retrieval,0
3081,18,Retrieval,0
3082,18,Retrieval,1
3083,18,Retrieval,1
3084,18,Retrieval,0
3085,18,Retrieval,2
3086,18,Retrieval,0
3087,18,Retrieval,2
3088,18,Retrieval,0
3089,18,Retrieval,0
3090,18,Retrieval,0
3091,18,Retrieval,2
3092,18,Retrieval,0
3093,18,Retrieval,0
3094,18,Retrieval,0
3095,18,Retrieval,0
3096,18,Retrieval,0
3097,18,Retrieval,0
3098,18,Retrieval,0
3099,18,Retrieval,0
3100,19,Delay1,1
3101,19,Delay1,0
3102,19,Delay1,0
3103,19,Delay1,0
3104,19,Delay1,0
3105,19,Delay1,0
3106,19,Delay1,1
3107,19,Delay1,0
3108,19,Delay1,1
3109,19,Delay1,2
3110,19,Delay1,0
3111,19,Delay1,0
3112,19,Delay1,0
3113,19,Delay1,0
3114,19,Delay1,1
3115,19,Delay1,1
3116,19,Delay1,3
3117,19,Delay1,0
3118,19,Delay1,0
3119,19,Delay1,0
3120,19,Encoding,0
3121,19,Encoding,1
3122,19,Encoding,1
3123,19,Encoding,0
3124,19,Encoding,2
3125,19,Encoding,1
3126,19,Encoding,2
3127,19,Encoding,0
3128,19,Encoding,0
3129,19,Encoding,1
3130,19,Encoding,0
3131,19,Encoding,1
3132,19,Encoding,0
3133,19,Encoding,1
3134,19,Encoding,0
3135,19,Encoding,1
3136,19,Encoding,1
3137,19,Encoding,0
3138,19,Encoding,1
3139,19,Encoding,0
3140,19,Encoding,1
3141,19,Encoding,1
3142,19,Encoding,0
3143,19,Encoding,0
3144,19,Encoding,1
3145,19,Encoding,1
3146,19,Encoding,0
3147,19,Encoding,2
3148,19,Encoding,0
3149,19,Encoding,0
3150,19,Encoding,0
3151,19,Encoding,0
3152,19,Encoding,0
3153,19,Encoding,0
3154,19,Encoding,0
3155,19,Encoding,0
3156,19,Encoding,0
3157,19,Encoding,0
3158,19,Encoding,0
3159,19,Encoding,0
3160,19,Encoding,0
3161,19,Encoding,0
3162,19,Encoding,0
3163,19,Encoding,1
3164,19,Encoding,3
3165,19,Encoding,2
3166,19,Encoding,1
3167,19,Encoding,1
3168,19,Encoding,4
3169,19,Encoding,3
3170,19,Encoding,2
3171,19,Encoding,0
3172,19,Encoding,0
3173,19,Encoding,2
3174,19,Encoding,0
3175,19,Encoding,0
3176,19,Encoding,0
3177,19,Encoding,1
3178,19,Encoding,1
3179,19,Encoding,1
3180,19,Delay2,0
3181,19,Delay2,0
3182,19,Delay2,0
3183,19,Delay2,1
3184,19,Delay2,0
3185,19,Delay2,0
3186,19,Delay2,0
3187,19,Delay2,0
3188,19,Delay2,0
3189,19,Delay2,0
3190,19,Delay2,0
3191,19,Delay2,0
3192,19,Delay2,2
3193,19,Delay2,0
3194,19,Delay2,0
3195,19,Delay2,0
3196,19,Delay2,0
3197,19,Delay2,0
3198,19,Delay2,1
3199,19,Delay2,0
3200,19,Retrieval,0
3201,19,Retrieval,0
3202,19,Retrieval,0
3203,19,Retrieval,0
3204,19,Retrieval,0
3205,19,Retrieval,0
3206,19,Retrieval,0
3207,19,Retrieval,0
3208,19,Retrieval,0
3209,19,Retrieval,0
3210,19,Retrieval,0
3211,19,Retrieval,0
3212,19,Retrieval,0
3213,19,Retrieval,0
3214,19,Retrieval,0
3215,19,Retrieval,0
3216,19,Retrieval,0
3217,19,Retrieval,0
3218,19,Retrieval,0
3219,19,Retrieval,0
3220,19,Retrieval,0
3221,19,Retrieval,0
3222,19,Retrieval,0
3223,19,Retrieval,0
3224,19,Retrieval,0
3225,19,Retrieval,0
3226,19,Retrieval,0
3227,19,Retrieval,0
3228,19,Retrieval,0
3229,19,Retrieval,0
3230,19,Retrieval,0
3231,19,Retrieval,1
3232,19,Retrieval,0
3233,19,Retrieval,1
3234,19,Retrieval,0
3235,19,Retrieval,0
3236,19,Retrieval,1
3237,19,Retrieval,0
3238,19,Retrieval,0
3239,19,Retrieval,0
3240,19,Retrieval,0
3241,19,Retrieval,1
3242,19,Retrieval,0
3243,19,Retrieval,0
3244,19,Retrieval,1
3245,19,Retrieval,0
3246,19,Retrieval,1
3247,19,Retrieval,0
3248,19,Retrieval,0
3249,19,Retrieval,0
3250,19,Retrieval,1
3251,19,Retrieval,0
3252,19,Retrieval,0
3253,19,Retrieval,1
3254,19,Retrieval,0
3255,19,Retrieval,0
3256,19,Retrieval,1
3257,19,Retrieval,0
3258,19,Retrieval,0
3259,19,Retrieval,1
3273,20,Delay1,0
3274,20,Delay1,1
3275,20,Delay1,0
3276,20,Delay1,0
3277,20,Delay1,2
3278,20,Delay1,1
3279,20,Delay1,1
3280,20,Delay1,0
3281,20,Delay1,0
3282,20,Delay1,0
3283,20,Delay1,0
3284,20,Delay1,1
3285,20,Delay1,2
3286,20,Delay1,1
3287,20,Delay1,0
3288,20,Delay1,0
3289,20,Delay1,0
3290,20,Delay1,0
3291,20,Delay1,0
3292,20,Delay1,0
3293,20,Encoding,0
3294,20,Encoding,0
3295,20,Encoding,0
3296,20,Encoding,0
3297,20,Encoding,1
3298,20,Encoding,0
3299,20,Encoding,1
3300,20,Encoding,0
3301,20,Encoding,0
3302,20,Encoding,0
3303,20,Encoding,1
3304,20,Encoding,0
3305,20,Encoding,0
3306,20,Encoding,0
3307,20,Encoding,0
3308,20,Encoding,0
3309,20,Encoding,1
3310,20,Encoding,0
3311,20,Encoding,0
3312,20,Encoding,0
3313,20,Encoding,0
3314,20,Encoding,0
3315,20,Encoding,0
3316,20,Encoding,0
3317,20,Encoding,1
3318,20,Encoding,0
3319,20,Encoding,0
3320,20,Encoding,0
3321,20,Encoding,0
3322,20,Encoding,0
3323,20,Encoding,0
3324,20,Encoding,0
3325,20,Encoding,0
3326,20,Encoding,1
3327,20,Encoding,1
3328,20,Encoding,1
3329,20,Encoding,1
3330,20,Encoding,0
3331,20,Encoding,0
3332,20,Encoding,0
3333,20,Encoding,1
3334,20,Encoding,0
3335,20,Encoding,0
3336,20,Encoding,0
3337,20,Encoding,0
3338,20,Encoding,0
3339,20,Encoding,0
3340,20,Encoding,0
3341,20,Encoding,0
3342,20,Encoding,0
3343,20,Encoding,0
3344,20,Encoding,0
3345,20,Encoding,0
3346,20,Encoding,0
3347,20,Encoding,0
3348,20,Encoding,0
3349,20,Encoding,0
3350,20,Encoding,0
3351,20,Encoding,0
3352,20,Encoding,0
3370,20,Delay2,1
3371,20,Delay2,0
3372,20,Delay2,0
3373,20,Delay2,2
3374,20,Delay2,1
3375,20,Delay2,2
3376,20,Delay2,0
3377,20,Delay2,1
3378,20,Delay2,0
3379,20,Delay2,0
3380,20,Delay2,0
3381,20,Delay2,0
3382,20,Delay2,1
3383,20,Delay2,1
3384,20,Delay2,0
3385,20,Delay2,0
3386,20,Delay2,2
3387,20,Delay2,0
3388,20,Delay2,0
3389,20,Delay2,0
3390,20,Retrieval,0
3391,20,Retrieval,0
3392,20,Retrieval,1
3393,20,Retrieval,0
3394,20,Retrieval,1
3395,20,Retrieval,1
3396,20,Retrieval,1
3397,20,Retrieval,1
3398,20,Retrieval,0
3399,20,Retrieval,0
3400,20,Retrieval,0
3401,20,Retrieval,0
3402,20,Retrieval,0
3403,20,Retrieval,0
3404,20,Retrieval,3
3405,20,Retrieval,1
3406,20,Retrieval,0
3407,20,Retrieval,0
3408,20,Retrieval,0
3409,20,Retrieval,0
3410,20,Retrieval,0
3411,20,Retrieval,0
3412,20,Retrieval,1
3413,20,Retrieval,0
3414,20,Retrieval,0
3415,20,Retrieval,1
3416,20,Retrieval,0
3417,20,Retrieval,1
3418,20,Retrieval,0
3419,20,Retrieval,0
3420,20,Retrieval,0
3421,20,Retrieval,0
3422,20,Retrieval,0
3423,20,Retrieval,1
3424,20,Retrieval,0
3425,20,Retrieval,0
3426,20,Retrieval,1
3427,20,Retrieval,0
3428,20,Retrieval,0
3429,20,Retrieval,0
3430,20,Retrieval,0
3431,20,Retrieval,0
3432,20,Retrieval,0
3433,20,Retrieval,0
3434,20,Retrieval,0
3435,20,Retrieval,0
3436,20,Retrieval,0
3437,20,Retrieval,0
3438,20,Retrieval,0
3439,20,Retrieval,0
3440,20,Retrieval,0
3441,20,Retrieval,1
3442,20,Retrieval,0
3443,20,Retrieval,1
3444,20,Retrieval,1
3445,20,Retrieval,1
3446,20,Retrieval,0
3447,20,Retrieval,0
3448,20,Retrieval,0
3449,20,Retrieval,0
3457,21,Delay1,0
3458,21,Delay1,1
3459,21,Delay1,1
3460,21,Delay1,1
3461,21,Delay1,1
3462,21,Delay1,0
3463,21,Delay1,0
3464,21,Delay1,0
3465,21,Delay1,0
3466,21,Delay1,0
3467,21,Delay1,0
3468,21,Delay1,0
3469,21,Delay1,0
3470,21,Delay1,1
3471,21,Delay1,1
3472,21,Delay1,0
3473,21,Delay1,1
3474,21,Delay1,0
3475,21,Delay1,0
3476,21,Delay1,0
3477,21,Encoding,0
3478,21,Encoding,0
3479,21,Encoding,0
3480,21,Encoding,1
3481,21,Encoding,0
3482,21,Encoding,1
3483,21,Encoding,0
3484,21,Encoding,0
3485,21,Encoding,2
3486,21,Encoding,1
3487,21,Encoding,0
3488,21,Encoding,0
3489,21,Encoding,0
3490,21,Encoding,0
3491,21,Encoding,0
3492,21,Encoding,0
3493,21,Encoding,0
3494,21,Encoding,1
3495,21,Encoding,0
3496,21,Encoding,0
3497,21,Encoding,0
3498,21,Encoding,0
3499,21,Encoding,0
3500,21,Encoding,0
3501,21,Encoding,0
3502,21,Encoding,0
3503,21,Encoding,0
3504,21,Encoding,1
3505,21,Encoding,2
3506,21,Encoding,0
3507,21,Encoding,0
3508,21,Encoding,1
3509,21,Encoding,0
3510,21,Encoding,0
3511,21,Encoding,0
3512,21,Encoding,0
3513,21,Encoding,1
3514,21,Encoding,0
3515,21,Encoding,0
3516,21,Encoding,0
3517,21,Encoding,1
3518,21,Encoding,2
3519,21,Encoding,1
3520,21,Encoding,0
3521,21,Encoding,0
3522,21,Encoding,0
3523,21,Encoding,2
3524,21,Encoding,1
3525,21,Encoding,0
3526,21,Encoding,0
3527,21,Encoding,0
3528,21,Encoding,0
3529,21,Encoding,0
3530,21,Encoding,0
3531,21,Encoding,2
3532,21,Encoding,0
3533,21,Encoding,0
3534,21,Encoding,0
3535,21,Encoding,0
3536,21,Encoding,0
3537,21,Delay2,0
3538,21,Delay2,1
3539,21,Delay2,1
3540,21,Delay2,1
3541,21,Delay2,0
3542,21,Delay2,1
3543,21,Delay2,0
3544,21,Delay2,1
3545,21,Delay2,0
3546,21,Delay2,0
3547,21,Delay2,0
3548,21,Delay2,0
3549,21,Delay2,0
3550,21,Delay2,0
3551,21,Delay2,0
3552,21,Delay2,0
3553,21,Delay2,0
3554,21,Delay2,0
3555,21,Delay2,0
3556,21,Delay2,2
3557,21,Retrieval,0
3558,21,Retrieval,0
3559,21,Retrieval,0
3560,21,Retrieval,0
3561,21,Retrieval,1
3562,21,Retrieval,0
3563,21,Retrieval,0
3564,21,Retrieval,0
3565,21,Retrieval,2
3566,21,Retrieval,0
3567,21,Retrieval,0
3568,21,Retrieval,0
3569,21,Retrieval,0
3570,21,Retrieval,0
3571,21,Retrieval,0
3572,21,Retrieval,0
3573,21,Retrieval,0
3574,21,Retrieval,0
3575,21,Retrieval,0
3576,21,Retrieval,0
3577,21,Retrieval,0
3578,21,Retrieval,0
3579,21,Retrieval,0
3580,21,Retrieval,0
3581,21,Retrieval,0
3582,21,Retrieval,0
3583,21,Retrieval,1
3584,21,Retrieval,0
3585,21,Retrieval,0
3586,21,Retrieval,0
3587,21,Retrieval,0
3588,21,Retrieval,0
3589,21,Retrieval,0
3590,21,Retrieval,0
3591,21,Retrieval,1
3592,21,Retrieval,0
3593,21,Retrieval,2
3594,21,Retrieval,0
3595,21,Retrieval,0
3596,21,Retrieval,0
3597,21,Retrieval,0
3598,21,Retrieval,0
3599,21,Retrieval,0
3600,21,Retrieval,0
3601,21,Retrieval,0
3602,21,Retrieval,0
3603,21,Retrieval,0
3604,21,Retrieval,1
3605,21,Retrieval,0
3606,21,Retrieval,0
3607,21,Retrieval,0
3608,21,Retrieval,0
3609,21,Retrieval,0
3610,21,Retrieval,2
3611,21,Retrieval,0
3612,21,Retrieval,0
3613,21,Retrieval,1
3614,21,Retrieval,0
3615,21,Retrieval,0
3616,21,Retrieval,4
3629,22,Delay1,0
3630,22,Delay1,2
3631,22,Delay1,0
3632,22,Delay1,0
3633,22,Delay1,2
3634,22,Delay1,2
3635,22,Delay1,0
3636,22,Delay1,0
3637,22,Delay1,0
3638,22,Delay1,0
3639,22,Delay1,0
3640,22,Delay1,0
3641,22,Delay1,0
3642,22,Delay1,0
3643,22,Delay1,0
3644,22,Delay1,0
3645,22,Delay1,0
3646,22,Delay1,3
3647,22,Delay1,0
3648,22,Delay1,0
3649,22,Encoding,0
3650,22,Encoding,0
3651,22,Encoding,2
3652,22,Encoding,0
3653,22,Encoding,0
3654,22,Encoding,0
3655,22,Encoding,1
3656,22,Encoding,1
3657,22,Encoding,0
3658,22,Encoding,0
3659,22,Encoding,0
3660,22,Encoding,0
3661,22,Encoding,0
3662,22,Encoding,0
3663,22,Encoding,0
3664,22,Encoding,0
3665,22,Encoding,1
3666,22,Encoding,0
3667,22,Encoding,0
3668,22,Encoding,1
3669,22,Encoding,0
3670,22,Encoding,0
3671,22,Encoding,0
3672,22,Encoding,1
3673,22,Encoding,0
3674,22,Encoding,0
3675,22,Encoding,0
3676,22,Encoding,1
3677,22,Encoding,1
3678,22,Encoding,0
3679,22,Encoding,0
3680,22,Encoding,1
3681,22,Encoding,1
3682,22,Encoding,0
3683,22,Encoding,0
3684,22,Encoding,0
3685,22,Encoding,1
3686,22,Encoding,0
3687,22,Encoding,0
3688,22,Encoding,2
3689,22,Encoding,0
3690,22,Encoding,0
3691,22,Encoding,0
3692,22,Encoding,4
3693,22,Encoding,2
3694,22,Encoding,0
3695,22,Encoding,0
3696,22,Encoding,1
3697,22,Encoding,0
3698,22,Encoding,0
3699,22,Encoding,0
3700,22,Encoding,1
3701,22,Encoding,0
3702,22,Encoding,1
3703,22,Encoding,0
3704,22,Encoding,0
3705,22,Encoding,0
3706,22,Encoding,1
3707,22,Encoding,2
3708,22,Encoding,1
3711,22,Delay2,0
3712,22,Delay2,0
3713,22,Delay2,0
3714,22,Delay2,0
3715,22,Delay2,0
3716,22,Delay2,0
3717,22,Delay2,0
3718,22,Delay2,0
3719,22,Delay2,0
3720,22,Delay2,0
3721,22,Delay2,0
3722,22,Delay2,1
3723,22,Delay2,0
3724,22,Delay2,0
3725,22,Delay2,0
3726,22,Delay2,0
3727,22,Delay2,0
3728,22,Delay2,0
3729,22,Delay2,1
3730,22,Delay2,1
3731,22,Retrieval,1
