,trial,gameState,maze_region,46-1
4289,25,Retrieval,Base,0
4290,25,Retrieval,Base,0
4291,25,Retrieval,Base,1
4292,25,Retrieval,Base,0
4393,26,Retrieval,Base,1
4394,26,Retrieval,Base,1
4395,26,Retrieval,Base,0
4396,26,Retrieval,Base,0
4397,26,Retrieval,SE_Hall,0
4398,26,Retrieval,SE_Hall,0
4399,26,Retrieval,SE_Hall,2
4400,26,Retrieval,SE_Hall,0
4401,26,Retrieval,SE_Hall,1
4402,26,Retrieval,SE_Hall,0
4403,26,Retrieval,SE_Room,0
4404,26,Retrieval,SE_Room,1
4405,26,Retrieval,SE_Room,0
4406,26,Retrieval,SE_Room,2
4407,26,Retrieval,SE_Room,5
4408,26,Retrieval,SE_Room,2
4409,26,Retrieval,SE_Room,1
4410,26,Retrieval,SE_Room,1
4411,26,Retrieval,SE_Room,0
4412,26,Retrieval,C_Hall,1
4413,26,Retrieval,NE_Room,0
4414,26,Retrieval,NE_Room,0
4415,26,Retrieval,NE_Room,0
4416,26,Retrieval,NE_Room,0
4417,26,Retrieval,C_Hall,0
4418,26,Retrieval,C_Hall,0
4419,26,Retrieval,C_Hall,3
4420,26,Retrieval,C_Hall,1
4421,26,Retrieval,C_Hall,0
4422,26,Retrieval,C_Hall,1
4423,26,Retrieval,C_Hall,0
4424,26,Retrieval,C_Hall,0
4425,26,Retrieval,C_Hall,0
4426,26,Retrieval,C_Hall,0
4427,26,Retrieval,C_Hall,0
4428,26,Retrieval,SW_Room,1
4429,26,Retrieval,SW_Room,0
4430,26,Retrieval,SW_Room,0
4431,26,Retrieval,SW_Room,0
4432,26,Retrieval,SW_Room,0
4433,26,Retrieval,C_Hall,0
4434,26,Retrieval,C_Hall,2
4435,26,Retrieval,SW_Room,1
4436,26,Retrieval,SW_Room,2
4437,26,Retrieval,SW_Room,1
4438,26,Retrieval,SW_Room,1
4439,26,Retrieval,SW_Hall,0
4440,26,Retrieval,SW_Hall,0
4441,26,Retrieval,SW_Hall,0
4442,26,Retrieval,SW_Hall,0
4443,26,Retrieval,SW_Hall,1
4444,26,Retrieval,SW_Hall,1
4445,26,Retrieval,SW_Hall,0
4446,26,Retrieval,SW_Hall,0
4447,26,Retrieval,SW_Hall,1
4448,26,Retrieval,SW_Room,3
4449,26,Retrieval,SW_Room,5
4450,26,Retrieval,SW_Room,3
4451,26,Retrieval,SW_Room,3
4452,26,Retrieval,C_Hall,1
4569,27,Retrieval,Base,1
4570,27,Retrieval,Base,1
4571,27,Retrieval,Base,0
4572,27,Retrieval,Base,0
4573,27,Retrieval,Base,0
4574,27,Retrieval,Base,0
4575,27,Retrieval,Base,0
4576,27,Retrieval,SW_Hall,1
4577,27,Retrieval,SW_Hall,0
4578,27,Retrieval,SW_Hall,2
4579,27,Retrieval,SW_Hall,1
4580,27,Retrieval,SW_Hall,3
4581,27,Retrieval,SW_Hall,2
4582,27,Retrieval,SW_Hall,1
4583,27,Retrieval,SW_Hall,2
4584,27,Retrieval,SW_Hall,0
4585,27,Retrieval,SW_Room,1
4586,27,Retrieval,SW_Room,1
4587,27,Retrieval,SW_Room,3
4588,27,Retrieval,C_Hall,0
4589,27,Retrieval,C_Hall,0
4590,27,Retrieval,NW_Room,0
4591,27,Retrieval,NW_Room,0
4592,27,Retrieval,NW_Room,1
4593,27,Retrieval,NW_Room,1
4594,27,Retrieval,NW_Room,3
4595,27,Retrieval,NW_Hall,0
4596,27,Retrieval,NW_Hall,1
4597,27,Retrieval,NW_Hall,2
4598,27,Retrieval,NW_Hall,0
4599,27,Retrieval,NW_Hall,1
4600,27,Retrieval,NW_Hall,2
4601,27,Retrieval,NW_Hall,0
4602,27,Retrieval,NW_Hall,0
4603,27,Retrieval,N_Passage,1
4604,27,Retrieval,NE_Hall,1
4605,27,Retrieval,NE_Hall,0
4606,27,Retrieval,NE_Hall,1
4607,27,Retrieval,NE_Hall,0
4608,27,Retrieval,NE_Hall,0
4609,27,Retrieval,NE_Hall,2
4610,27,Retrieval,NE_Hall,3
4611,27,Retrieval,NE_Room,4
4612,27,Retrieval,NE_Room,1
4613,27,Retrieval,NE_Room,1
4614,27,Retrieval,NE_Room,1
4615,27,Retrieval,NE_Room,0
4616,27,Retrieval,NE_Room,0
4617,27,Retrieval,C_Hall,0
4618,27,Retrieval,SE_Room,0
4619,27,Retrieval,SE_Room,4
4620,27,Retrieval,SE_Room,3
4621,27,Retrieval,SE_Room,0
4622,27,Retrieval,SE_Hall,0
4623,27,Retrieval,SE_Hall,9
4624,27,Retrieval,SE_Hall,6
4625,27,Retrieval,SE_Hall,0
4626,27,Retrieval,SE_Hall,3
4627,27,Retrieval,Base,1
4628,27,Retrieval,Base,2
4736,28,Retrieval,Base,0
4737,28,Retrieval,Base,0
4738,28,Retrieval,Base,1
4739,28,Retrieval,Base,0
4740,28,Retrieval,Base,0
4741,28,Retrieval,S_Passage,0
4742,28,Retrieval,S_Passage,0
4743,28,Retrieval,S_Passage,0
4744,28,Retrieval,C_Hall,0
4745,28,Retrieval,C_Hall,0
4746,28,Retrieval,C_Hall,0
4747,28,Retrieval,C_Hall,0
4748,28,Retrieval,C_Hall,1
4749,28,Retrieval,C_Hall,1
4750,28,Retrieval,C_Hall,0
4751,28,Retrieval,C_Hall,2
4752,28,Retrieval,C_Hall,0
4753,28,Retrieval,C_Hall,1
4754,28,Retrieval,C_Hall,0
4755,28,Retrieval,C_Hall,1
4756,28,Retrieval,SE_Room,4
4757,28,Retrieval,SE_Room,3
4758,28,Retrieval,SE_Room,1
4759,28,Retrieval,SE_Room,0
4760,28,Retrieval,SE_Hall,1
4761,28,Retrieval,SE_Hall,2
4762,28,Retrieval,SE_Hall,6
4763,28,Retrieval,SE_Hall,0
4764,28,Retrieval,SE_Hall,1
4765,28,Retrieval,Base,1
4766,28,Retrieval,Base,1
4767,28,Retrieval,Base,0
4768,28,Retrieval,Base,0
4769,28,Retrieval,Base,2
4770,28,Retrieval,Base,1
4771,28,Retrieval,Base,0
4772,28,Retrieval,Base,0
4773,28,Retrieval,Base,0
4774,28,Retrieval,Base,4
4775,28,Retrieval,Base,0
4776,28,Retrieval,S_Passage,0
4777,28,Retrieval,S_Passage,0
4778,28,Retrieval,S_Passage,0
4779,28,Retrieval,C_Hall,1
4780,28,Retrieval,C_Hall,0
4781,28,Retrieval,C_Hall,1
4782,28,Retrieval,SW_Room,0
4783,28,Retrieval,SW_Room,1
4784,28,Retrieval,SW_Room,0
4785,28,Retrieval,SW_Room,1
4786,28,Retrieval,SW_Hall,1
4787,28,Retrieval,SW_Hall,2
4788,28,Retrieval,SW_Hall,0
4789,28,Retrieval,SW_Hall,0
4790,28,Retrieval,SW_Hall,0
4791,28,Retrieval,SW_Hall,0
4792,28,Retrieval,SW_Hall,1
4793,28,Retrieval,SW_Hall,3
4794,28,Retrieval,SW_Hall,0
4795,28,Retrieval,SW_Room,0
4904,29,Retrieval,Base,0
4905,29,Retrieval,Base,0
4906,29,Retrieval,Base,0
4907,29,Retrieval,Base,0
4908,29,Retrieval,SW_Hall,0
4909,29,Retrieval,SW_Hall,1
4910,29,Retrieval,SW_Hall,0
4911,29,Retrieval,SW_Hall,1
4912,29,Retrieval,SW_Hall,0
4913,29,Retrieval,SW_Hall,0
4914,29,Retrieval,SW_Room,2
4915,29,Retrieval,SW_Room,0
4916,29,Retrieval,SW_Room,0
4917,29,Retrieval,SW_Room,0
4918,29,Retrieval,SW_Room,0
4919,29,Retrieval,SW_Room,0
4920,29,Retrieval,SW_Room,0
4921,29,Retrieval,SW_Room,1
4922,29,Retrieval,SW_Room,0
4923,29,Retrieval,SW_Room,0
4924,29,Retrieval,SW_Room,0
4925,29,Retrieval,SW_Room,0
4926,29,Retrieval,SW_Room,0
4927,29,Retrieval,SW_Room,0
4928,29,Retrieval,SW_Room,0
4929,29,Retrieval,SW_Room,1
4930,29,Retrieval,SW_Room,0
4931,29,Retrieval,SW_Room,0
4932,29,Retrieval,SW_Room,0
4933,29,Retrieval,SW_Room,1
4934,29,Retrieval,SW_Room,0
4935,29,Retrieval,C_Hall,0
4936,29,Retrieval,C_Hall,0
4937,29,Retrieval,C_Hall,0
4938,29,Retrieval,NW_Room,0
4939,29,Retrieval,NW_Room,0
4940,29,Retrieval,NW_Room,1
4941,29,Retrieval,NW_Room,2
4942,29,Retrieval,NW_Room,0
4943,29,Retrieval,NW_Room,0
4944,29,Retrieval,NW_Room,0
4945,29,Retrieval,NW_Hall,0
4946,29,Retrieval,NW_Hall,0
4947,29,Retrieval,NW_Hall,0
4948,29,Retrieval,NW_Hall,1
4949,29,Retrieval,NW_Hall,2
4950,29,Retrieval,NW_Hall,1
4951,29,Retrieval,N_Passage,0
4952,29,Retrieval,N_Passage,2
4953,29,Retrieval,N_Passage,2
4954,29,Retrieval,N_Passage,1
4955,29,Retrieval,N_Passage,0
4956,29,Retrieval,N_Passage,0
4957,29,Retrieval,C_Hall,0
4958,29,Retrieval,C_Hall,0
4959,29,Retrieval,C_Hall,0
4960,29,Retrieval,C_Hall,0
4961,29,Retrieval,C_Hall,0
4962,29,Retrieval,C_Hall,0
4963,29,Retrieval,C_Hall,0
5070,30,Retrieval,Base,0
5071,30,Retrieval,Base,0
5072,30,Retrieval,Base,1
5073,30,Retrieval,Base,2
5074,30,Retrieval,Base,0
5075,30,Retrieval,SE_Hall,0
5076,30,Retrieval,SE_Hall,0
5077,30,Retrieval,SE_Hall,2
5078,30,Retrieval,SE_Hall,0
5079,30,Retrieval,SE_Hall,0
5080,30,Retrieval,SE_Room,0
5081,30,Retrieval,SE_Room,0
5082,30,Retrieval,SE_Room,1
5083,30,Retrieval,SE_Room,0
5084,30,Retrieval,SE_Room,1
5085,30,Retrieval,SE_Room,1
5086,30,Retrieval,SE_Room,1
5087,30,Retrieval,SE_Room,0
5088,30,Retrieval,SE_Room,0
5089,30,Retrieval,SE_Room,0
5090,30,Retrieval,SE_Room,0
5091,30,Retrieval,SE_Room,0
5092,30,Retrieval,C_Hall,0
5093,30,Retrieval,NE_Room,1
5094,30,Retrieval,NE_Room,0
5095,30,Retrieval,NE_Room,1
5096,30,Retrieval,NE_Room,3
5097,30,Retrieval,NE_Room,0
5098,30,Retrieval,NE_Room,1
5099,30,Retrieval,NE_Hall,1
5100,30,Retrieval,NE_Hall,1
5101,30,Retrieval,NE_Hall,0
5102,30,Retrieval,NE_Hall,0
5103,30,Retrieval,NE_Hall,0
5104,30,Retrieval,NE_Hall,0
5105,30,Retrieval,NE_Hall,2
5106,30,Retrieval,N_Passage,0
5107,30,Retrieval,NW_Hall,0
5108,30,Retrieval,NW_Hall,1
5109,30,Retrieval,NW_Hall,0
5110,30,Retrieval,NW_Hall,0
5111,30,Retrieval,NW_Hall,0
5112,30,Retrieval,NW_Hall,0
5113,30,Retrieval,NW_Hall,1
5114,30,Retrieval,NW_Hall,3
5115,30,Retrieval,NW_Hall,3
5116,30,Retrieval,NW_Room,0
5117,30,Retrieval,NW_Room,0
5118,30,Retrieval,NW_Room,0
5119,30,Retrieval,NW_Room,1
5120,30,Retrieval,NW_Room,2
5121,30,Retrieval,C_Hall,0
5122,30,Retrieval,SW_Room,0
5123,30,Retrieval,SW_Room,1
5124,30,Retrieval,SW_Room,0
5125,30,Retrieval,SW_Room,0
5126,30,Retrieval,SW_Hall,0
5127,30,Retrieval,SW_Hall,0
5128,30,Retrieval,SW_Hall,1
5129,30,Retrieval,SW_Hall,0
5233,31,Retrieval,Base,0
5234,31,Retrieval,Base,0
5235,31,Retrieval,Base,0
5236,31,Retrieval,Base,0
5237,31,Retrieval,S_Passage,0
5238,31,Retrieval,S_Passage,0
5239,31,Retrieval,S_Passage,0
5240,31,Retrieval,C_Hall,0
5241,31,Retrieval,C_Hall,0
5242,31,Retrieval,C_Hall,0
5243,31,Retrieval,C_Hall,0
5244,31,Retrieval,C_Hall,0
5245,31,Retrieval,C_Hall,0
5246,31,Retrieval,C_Hall,0
5247,31,Retrieval,C_Hall,0
5248,31,Retrieval,C_Hall,0
5249,31,Retrieval,SE_Room,0
5250,31,Retrieval,SE_Room,0
5251,31,Retrieval,SE_Room,0
5252,31,Retrieval,SE_Hall,0
5253,31,Retrieval,SE_Hall,0
5254,31,Retrieval,SE_Hall,0
5255,31,Retrieval,SE_Hall,0
5256,31,Retrieval,SE_Hall,0
5257,31,Retrieval,SE_Hall,0
5258,31,Retrieval,SE_Hall,0
5259,31,Retrieval,SE_Hall,0
5260,31,Retrieval,SE_Room,0
5261,31,Retrieval,SE_Room,0
5262,31,Retrieval,SE_Room,0
5263,31,Retrieval,C_Hall,0
5264,31,Retrieval,C_Hall,0
5265,31,Retrieval,C_Hall,0
5266,31,Retrieval,C_Hall,0
5267,31,Retrieval,C_Hall,0
5268,31,Retrieval,C_Hall,0
5269,31,Retrieval,SW_Room,0
5270,31,Retrieval,SW_Room,0
5271,31,Retrieval,SW_Room,0
5272,31,Retrieval,SW_Room,0
5273,31,Retrieval,SW_Room,0
5274,31,Retrieval,SW_Room,0
5275,31,Retrieval,SW_Room,0
5276,31,Retrieval,SW_Room,0
5277,31,Retrieval,SW_Room,0
5278,31,Retrieval,SW_Room,0
5279,31,Retrieval,SW_Room,0
5280,31,Retrieval,SW_Room,0
5281,31,Retrieval,SW_Room,0
5282,31,Retrieval,SW_Room,0
5283,31,Retrieval,SW_Hall,0
5284,31,Retrieval,SW_Hall,0
5285,31,Retrieval,SW_Hall,0
5286,31,Retrieval,SW_Hall,0
5287,31,Retrieval,SW_Hall,0
5288,31,Retrieval,SW_Hall,0
5289,31,Retrieval,SW_Hall,0
5290,31,Retrieval,SW_Hall,0
5291,31,Retrieval,SW_Hall,0
5292,31,Retrieval,SW_Hall,0
5398,32,Retrieval,Base,0
5399,32,Retrieval,Base,0
5400,32,Retrieval,Base,0
5401,32,Retrieval,Base,0
5402,32,Retrieval,Base,0
5403,32,Retrieval,SE_Hall,0
5404,32,Retrieval,SE_Hall,0
5405,32,Retrieval,SE_Hall,0
5406,32,Retrieval,SE_Hall,0
5407,32,Retrieval,SE_Hall,0
5408,32,Retrieval,SE_Hall,0
5409,32,Retrieval,SE_Hall,0
5410,32,Retrieval,SE_Hall,0
5411,32,Retrieval,SE_Room,0
5412,32,Retrieval,SE_Room,0
5413,32,Retrieval,SE_Room,0
5414,32,Retrieval,SE_Room,0
5415,32,Retrieval,SE_Room,0
5416,32,Retrieval,SE_Room,0
5417,32,Retrieval,SE_Room,0
5418,32,Retrieval,SE_Room,0
5419,32,Retrieval,SE_Room,0
5420,32,Retrieval,C_Hall,0
5421,32,Retrieval,C_Hall,0
5422,32,Retrieval,C_Hall,0
5423,32,Retrieval,C_Hall,0
5424,32,Retrieval,C_Hall,0
5425,32,Retrieval,C_Hall,0
5426,32,Retrieval,C_Hall,0
5427,32,Retrieval,C_Hall,0
5428,32,Retrieval,C_Hall,0
5429,32,Retrieval,C_Hall,0
5430,32,Retrieval,C_Hall,0
5431,32,Retrieval,SW_Room,0
5432,32,Retrieval,SW_Room,0
5433,32,Retrieval,SW_Room,0
5434,32,Retrieval,SW_Room,0
5435,32,Retrieval,SW_Room,0
5436,32,Retrieval,SW_Room,0
5437,32,Retrieval,SW_Room,0
5438,32,Retrieval,SW_Room,0
5439,32,Retrieval,SW_Room,0
5440,32,Retrieval,SW_Room,0
5441,32,Retrieval,SW_Room,0
5442,32,Retrieval,SW_Room,0
5443,32,Retrieval,SW_Room,0
5444,32,Retrieval,SW_Hall,0
5445,32,Retrieval,SW_Hall,0
5446,32,Retrieval,SW_Hall,0
5447,32,Retrieval,SW_Hall,0
5448,32,Retrieval,SW_Hall,0
5449,32,Retrieval,SW_Hall,0
5450,32,Retrieval,SW_Hall,0
5451,32,Retrieval,SW_Hall,0
5452,32,Retrieval,SW_Hall,0
5453,32,Retrieval,SW_Hall,0
5454,32,Retrieval,SW_Room,0
5455,32,Retrieval,SW_Room,0
5456,32,Retrieval,SW_Room,0
5457,32,Retrieval,SW_Room,0
5566,33,Retrieval,Base,0
5567,33,Retrieval,Base,0
5568,33,Retrieval,Base,0
5569,33,Retrieval,Base,0
5570,33,Retrieval,SW_Hall,0
5571,33,Retrieval,SW_Hall,0
5572,33,Retrieval,SW_Hall,0
5573,33,Retrieval,SW_Hall,0
5574,33,Retrieval,SW_Room,0
5575,33,Retrieval,SW_Room,0
5576,33,Retrieval,SW_Room,0
5577,33,Retrieval,SW_Room,0
5578,33,Retrieval,SW_Room,0
5579,33,Retrieval,SW_Room,0
5580,33,Retrieval,C_Hall,0
5581,33,Retrieval,C_Hall,0
5582,33,Retrieval,C_Hall,0
5583,33,Retrieval,C_Hall,0
5584,33,Retrieval,C_Hall,0
5585,33,Retrieval,C_Hall,0
5586,33,Retrieval,C_Hall,0
5587,33,Retrieval,C_Hall,0
5588,33,Retrieval,C_Hall,0
5589,33,Retrieval,C_Hall,0
5590,33,Retrieval,C_Hall,0
5591,33,Retrieval,C_Hall,0
5592,33,Retrieval,C_Hall,0
5593,33,Retrieval,C_Hall,0
5594,33,Retrieval,SE_Room,0
5595,33,Retrieval,SE_Room,0
5596,33,Retrieval,SE_Room,0
5597,33,Retrieval,SE_Room,0
5598,33,Retrieval,SE_Hall,0
5599,33,Retrieval,SE_Hall,0
5600,33,Retrieval,SE_Hall,0
5601,33,Retrieval,SE_Hall,0
5602,33,Retrieval,SE_Hall,0
5603,33,Retrieval,Base,0
5604,33,Retrieval,Base,0
5605,33,Retrieval,Base,0
5606,33,Retrieval,Base,0
5607,33,Retrieval,Base,0
5608,33,Retrieval,Base,0
5609,33,Retrieval,Base,0
5610,33,Retrieval,Base,0
5611,33,Retrieval,Base,0
5612,33,Retrieval,Base,0
5613,33,Retrieval,Base,0
5614,33,Retrieval,Base,0
5615,33,Retrieval,Base,0
5616,33,Retrieval,Base,0
5617,33,Retrieval,Base,0
5618,33,Retrieval,Base,0
5619,33,Retrieval,Base,0
5620,33,Retrieval,Base,0
5621,33,Retrieval,Base,0
5622,33,Retrieval,Base,0
5623,33,Retrieval,Base,0
5624,33,Retrieval,Base,0
5625,33,Retrieval,Base,0
5726,34,Retrieval,Base,0
5727,34,Retrieval,Base,0
5728,34,Retrieval,Base,0
5729,34,Retrieval,Base,0
5730,34,Retrieval,SE_Hall,0
5731,34,Retrieval,SE_Hall,0
5732,34,Retrieval,SE_Hall,0
5733,34,Retrieval,SE_Hall,0
5734,34,Retrieval,SE_Hall,0
5735,34,Retrieval,SE_Hall,0
5736,34,Retrieval,SE_Room,0
5737,34,Retrieval,SE_Room,0
5738,34,Retrieval,SE_Room,0
5739,34,Retrieval,SE_Room,0
5740,34,Retrieval,C_Hall,0
5741,34,Retrieval,NE_Room,0
5742,34,Retrieval,NE_Room,0
5743,34,Retrieval,NE_Room,0
5744,34,Retrieval,NE_Room,0
5745,34,Retrieval,NE_Hall,0
5746,34,Retrieval,NE_Hall,0
5747,34,Retrieval,NE_Hall,0
5748,34,Retrieval,NE_Hall,0
5749,34,Retrieval,NE_Hall,0
5750,34,Retrieval,NE_Hall,0
5751,34,Retrieval,NE_Hall,0
5752,34,Retrieval,NE_Hall,0
5753,34,Retrieval,N_Passage,0
5754,34,Retrieval,N_Passage,0
5755,34,Retrieval,NW_Hall,0
5756,34,Retrieval,NW_Hall,0
5757,34,Retrieval,NW_Hall,0
5758,34,Retrieval,NW_Hall,0
5759,34,Retrieval,NW_Hall,0
5760,34,Retrieval,NW_Hall,0
5761,34,Retrieval,NW_Hall,0
5762,34,Retrieval,NW_Hall,0
5763,34,Retrieval,NW_Hall,0
5764,34,Retrieval,NW_Room,0
5765,34,Retrieval,NW_Room,0
5766,34,Retrieval,NW_Room,0
5767,34,Retrieval,NW_Room,0
5768,34,Retrieval,NW_Room,0
5769,34,Retrieval,NW_Room,0
5770,34,Retrieval,NW_Room,0
5771,34,Retrieval,C_Hall,0
5772,34,Retrieval,C_Hall,0
5773,34,Retrieval,SW_Room,0
5774,34,Retrieval,SW_Room,0
5775,34,Retrieval,SW_Room,0
5776,34,Retrieval,SW_Room,0
5777,34,Retrieval,SW_Room,0
5778,34,Retrieval,SW_Hall,0
5779,34,Retrieval,SW_Hall,0
5780,34,Retrieval,SW_Hall,0
5781,34,Retrieval,SW_Hall,0
5782,34,Retrieval,SW_Hall,0
5783,34,Retrieval,Base,0
5784,34,Retrieval,Base,0
5785,34,Retrieval,Base,0
5886,35,Retrieval,Base,0
5887,35,Retrieval,Base,0
5888,35,Retrieval,Base,0
5889,35,Retrieval,Base,0
5890,35,Retrieval,SW_Hall,0
5891,35,Retrieval,SW_Hall,0
5892,35,Retrieval,SW_Hall,0
5893,35,Retrieval,SW_Hall,0
5894,35,Retrieval,SW_Room,0
5895,35,Retrieval,SW_Room,0
5896,35,Retrieval,SW_Room,0
5897,35,Retrieval,SW_Room,0
5898,35,Retrieval,SW_Room,0
5899,35,Retrieval,SW_Room,0
5900,35,Retrieval,SW_Room,0
5901,35,Retrieval,SW_Room,0
5902,35,Retrieval,SW_Room,0
5903,35,Retrieval,SW_Room,0
5904,35,Retrieval,SW_Room,0
5905,35,Retrieval,C_Hall,0
5906,35,Retrieval,C_Hall,0
5907,35,Retrieval,NW_Room,0
5908,35,Retrieval,NW_Room,0
5909,35,Retrieval,NW_Room,0
5910,35,Retrieval,NW_Room,0
5911,35,Retrieval,NW_Room,0
5912,35,Retrieval,NW_Room,0
5913,35,Retrieval,NW_Hall,0
5914,35,Retrieval,NW_Hall,0
5915,35,Retrieval,NW_Hall,0
5916,35,Retrieval,NW_Hall,0
5917,35,Retrieval,NW_Hall,0
5918,35,Retrieval,NW_Room,0
5919,35,Retrieval,NW_Room,0
5920,35,Retrieval,NW_Room,0
5921,35,Retrieval,NW_Room,0
5922,35,Retrieval,C_Hall,0
5923,35,Retrieval,C_Hall,0
5924,35,Retrieval,C_Hall,0
5925,35,Retrieval,S_Passage,0
5926,35,Retrieval,S_Passage,0
5927,35,Retrieval,S_Passage,0
5928,35,Retrieval,Base,0
5929,35,Retrieval,Base,0
5930,35,Retrieval,Base,0
5931,35,Retrieval,Base,0
5932,35,Retrieval,Base,0
5933,35,Retrieval,Base,0
5934,35,Retrieval,Base,0
5935,35,Retrieval,Base,0
5936,35,Retrieval,Base,0
5937,35,Retrieval,Base,0
5938,35,Retrieval,Base,0
5939,35,Retrieval,Base,0
5940,35,Retrieval,Base,0
5941,35,Retrieval,Base,0
5942,35,Retrieval,Base,0
5943,35,Retrieval,Base,0
5944,35,Retrieval,Base,0
5945,35,Retrieval,Base,0
6046,36,Retrieval,Base,0
6047,36,Retrieval,Base,0
6048,36,Retrieval,Base,0
6049,36,Retrieval,S_Passage,0
6050,36,Retrieval,S_Passage,0
6051,36,Retrieval,S_Passage,0
6052,36,Retrieval,S_Passage,0
6053,36,Retrieval,C_Hall,0
6054,36,Retrieval,C_Hall,0
6055,36,Retrieval,N_Passage,0
6056,36,Retrieval,N_Passage,0
6057,36,Retrieval,N_Passage,0
6058,36,Retrieval,N_Passage,0
6059,36,Retrieval,N_Passage,0
6060,36,Retrieval,N_Passage,0
6061,36,Retrieval,NE_Hall,0
6062,36,Retrieval,NE_Hall,0
6063,36,Retrieval,NE_Hall,0
6064,36,Retrieval,NE_Hall,0
6065,36,Retrieval,NE_Hall,0
6066,36,Retrieval,NE_Hall,0
6067,36,Retrieval,NE_Hall,0
6068,36,Retrieval,NE_Room,0
6069,36,Retrieval,NE_Room,0
6070,36,Retrieval,NE_Room,0
6071,36,Retrieval,C_Hall,0
6072,36,Retrieval,C_Hall,0
6073,36,Retrieval,SE_Room,0
6074,36,Retrieval,SE_Room,0
6075,36,Retrieval,SE_Room,0
6076,36,Retrieval,SE_Room,0
6077,36,Retrieval,SE_Room,0
6078,36,Retrieval,SE_Hall,0
6079,36,Retrieval,SE_Hall,0
6080,36,Retrieval,SE_Hall,0
6081,36,Retrieval,SE_Hall,0
6082,36,Retrieval,SE_Hall,0
6083,36,Retrieval,Base,0
6084,36,Retrieval,Base,0
6085,36,Retrieval,Base,0
6086,36,Retrieval,Base,0
6087,36,Retrieval,Base,0
6088,36,Retrieval,Base,0
6089,36,Retrieval,Base,0
6090,36,Retrieval,Base,0
6091,36,Retrieval,Base,0
6092,36,Retrieval,Base,0
6093,36,Retrieval,Base,0
6094,36,Retrieval,Base,0
6095,36,Retrieval,Base,0
6096,36,Retrieval,Base,0
6097,36,Retrieval,Base,0
6098,36,Retrieval,Base,0
6099,36,Retrieval,Base,0
6100,36,Retrieval,Base,0
6101,36,Retrieval,Base,0
6102,36,Retrieval,Base,0
6103,36,Retrieval,Base,0
6104,36,Retrieval,Base,0
6105,36,Retrieval,Base,0
