1.057000000000000000e+03,2.265000000000000000e+03,5.178000000000000000e+03,6.903000000000000000e+03,8.094000000000000000e+03,9.519000000000000000e+03,1.095600000000000000e+04,1.281100000000000000e+04,1.393300000000000000e+04,4.329900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.851000000000000000e+03,2.706000000000000000e+03,3.636000000000000000e+03,6.431000000000000000e+03,7.781000000000000000e+03,1.050900000000000000e+04,1.196500000000000000e+04,1.310400000000000000e+04,1.425500000000000000e+04,2.100100000000000000e+04,2.235900000000000000e+04,2.911400000000000000e+04,3.045900000000000000e+04,3.180200000000000000e+04,3.322500000000000000e+04,3.446900000000000000e+04,6.316300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.150000000000000000e+03,3.599000000000000000e+03,5.012000000000000000e+03,6.511000000000000000e+03,7.851000000000000000e+03,1.115300000000000000e+04,1.244800000000000000e+04,1.385900000000000000e+04,1.640900000000000000e+04,1.769400000000000000e+04,2.006900000000000000e+04,2.280200000000000000e+04,2.669200000000000000e+04,2.879100000000000000e+04,5.543800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.064000000000000000e+03,2.016000000000000000e+03,2.738000000000000000e+03,4.681000000000000000e+03,6.215000000000000000e+03,8.098000000000000000e+03,1.069500000000000000e+04,1.260100000000000000e+04,1.652100000000000000e+04,2.704200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.628000000000000000e+03,3.561000000000000000e+03,6.369000000000000000e+03,7.908000000000000000e+03,1.011600000000000000e+04,1.169800000000000000e+04,1.364500000000000000e+04,1.509300000000000000e+04,1.629800000000000000e+04,1.773000000000000000e+04,2.630500000000000000e+04,3.045400000000000000e+04,3.280900000000000000e+04,3.437600000000000000e+04,3.908400000000000000e+04,4.232900000000000000e+04,7.096400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.848000000000000000e+03,6.811000000000000000e+03,9.116000000000000000e+03,1.053700000000000000e+04,1.530700000000000000e+04,1.907700000000000000e+04,1.970900000000000000e+04,2.555700000000000000e+04,3.670300000000000000e+04,3.985400000000000000e+04,4.167000000000000000e+04,4.500000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.262000000000000000e+03,2.204000000000000000e+03,3.397000000000000000e+03,5.404000000000000000e+03,8.217000000000000000e+03,9.391000000000000000e+03,1.372400000000000000e+04,1.507100000000000000e+04,1.704500000000000000e+04,2.083700000000000000e+04,2.271300000000000000e+04,2.407200000000000000e+04,4.752900000000000000e+04,6.057300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.281000000000000000e+03,1.246600000000000000e+04,1.642700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.847000000000000000e+03,3.088000000000000000e+03,4.193000000000000000e+03,5.735000000000000000e+03,8.210000000000000000e+03,9.371000000000000000e+03,1.147900000000000000e+04,1.276000000000000000e+04,1.481400000000000000e+04,1.570400000000000000e+04,1.686500000000000000e+04,1.767600000000000000e+04,1.924500000000000000e+04,2.041400000000000000e+04,3.419900000000000000e+04,3.878400000000000000e+04,4.355500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.808000000000000000e+03,2.830000000000000000e+03,4.276000000000000000e+03,6.163000000000000000e+03,7.808000000000000000e+03,1.113600000000000000e+04,1.267100000000000000e+04,1.408600000000000000e+04,2.210700000000000000e+04,2.379300000000000000e+04,2.505800000000000000e+04,2.622700000000000000e+04,2.785100000000000000e+04,2.979400000000000000e+04,3.131600000000000000e+04,4.634500000000000000e+04,5.093000000000000000e+04,5.598400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.279000000000000000e+03,3.286000000000000000e+03,5.063000000000000000e+03,1.268300000000000000e+04,1.545800000000000000e+04,2.609800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.778000000000000000e+03,6.927000000000000000e+03,8.899000000000000000e+03,1.086100000000000000e+04,1.247500000000000000e+04,1.427300000000000000e+04,1.575600000000000000e+04,2.618400000000000000e+04,3.468800000000000000e+04,3.622900000000000000e+04,3.746000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.626000000000000000e+03,2.849000000000000000e+03,3.896000000000000000e+03,5.697000000000000000e+03,7.531000000000000000e+03,1.397300000000000000e+04,1.664800000000000000e+04,1.810000000000000000e+04,2.766800000000000000e+04,2.993600000000000000e+04,3.126000000000000000e+04,4.283300000000000000e+04,5.685300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.389000000000000000e+03,1.037800000000000000e+04,1.218600000000000000e+04,3.774200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.187000000000000000e+03,3.821000000000000000e+03,5.039000000000000000e+03,6.243000000000000000e+03,7.467000000000000000e+03,8.944000000000000000e+03,1.031700000000000000e+04,1.336900000000000000e+04,1.488300000000000000e+04,1.946000000000000000e+04,2.070200000000000000e+04,2.842400000000000000e+04,2.968100000000000000e+04,3.650900000000000000e+04,4.811200000000000000e+04,4.939900000000000000e+04,5.867100000000000000e+04,6.190900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.906000000000000000e+03,3.310000000000000000e+03,4.229000000000000000e+03,7.003000000000000000e+03,8.356000000000000000e+03,1.218800000000000000e+04,1.329500000000000000e+04,4.705400000000000000e+04,4.841800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.542000000000000000e+03,3.789000000000000000e+03,5.457000000000000000e+03,6.710000000000000000e+03,8.072000000000000000e+03,9.322000000000000000e+03,1.062500000000000000e+04,1.180100000000000000e+04,1.306700000000000000e+04,1.615200000000000000e+04,1.895900000000000000e+04,2.264800000000000000e+04,2.414400000000000000e+04,2.542300000000000000e+04,3.031600000000000000e+04,4.340800000000000000e+04,4.437000000000000000e+04,5.423400000000000000e+04,5.564600000000000000e+04,5.704400000000000000e+04,7.018700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+03,7.933000000000000000e+03,1.070800000000000000e+04,1.220700000000000000e+04,1.446300000000000000e+04,2.426900000000000000e+04,2.588800000000000000e+04,3.433600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.167000000000000000e+03,3.380000000000000000e+03,4.372000000000000000e+03,5.453000000000000000e+03,6.542000000000000000e+03,7.881000000000000000e+03,1.004900000000000000e+04,1.131000000000000000e+04,1.610600000000000000e+04,1.824300000000000000e+04,2.251600000000000000e+04,2.580800000000000000e+04,3.199000000000000000e+04,7.100200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.453000000000000000e+03,3.007000000000000000e+03,4.586000000000000000e+03,5.834000000000000000e+03,9.879000000000000000e+03,1.292900000000000000e+04,1.442400000000000000e+04,1.661300000000000000e+04,1.814300000000000000e+04,1.992600000000000000e+04,2.139100000000000000e+04,4.759800000000000000e+04,5.165100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.992000000000000000e+03,3.127000000000000000e+03,8.086000000000000000e+03,9.855000000000000000e+03,1.151300000000000000e+04,1.330200000000000000e+04,1.495200000000000000e+04,2.072300000000000000e+04,2.522700000000000000e+04,2.709500000000000000e+04,2.874600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.798000000000000000e+03,1.470500000000000000e+04,1.612800000000000000e+04,2.557900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.932000000000000000e+03,4.449000000000000000e+03,5.851000000000000000e+03,8.336000000000000000e+03,1.221300000000000000e+04,1.314600000000000000e+04,1.439800000000000000e+04,2.156400000000000000e+04,2.290300000000000000e+04,2.670800000000000000e+04,2.874100000000000000e+04,3.100900000000000000e+04,3.806500000000000000e+04,4.108000000000000000e+04,6.367600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.397000000000000000e+03,3.550000000000000000e+03,4.639000000000000000e+03,5.706000000000000000e+03,1.103900000000000000e+04,1.267000000000000000e+04,1.415900000000000000e+04,2.325300000000000000e+04,3.208800000000000000e+04,3.349800000000000000e+04,3.485900000000000000e+04,4.901900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.293000000000000000e+03,3.469000000000000000e+03,5.255000000000000000e+03,6.819000000000000000e+03,8.412000000000000000e+03,9.823000000000000000e+03,1.212000000000000000e+04,1.675800000000000000e+04,1.835800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.299000000000000000e+03,2.420200000000000000e+04,2.574300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.526000000000000000e+03,4.911000000000000000e+03,6.926000000000000000e+03,8.403000000000000000e+03,3.378300000000000000e+04,3.560600000000000000e+04,3.773800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.663000000000000000e+03,4.018000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.601000000000000000e+03,3.949000000000000000e+03,5.738000000000000000e+03,7.500000000000000000e+03,9.015000000000000000e+03,1.228800000000000000e+04,1.422100000000000000e+04,2.036000000000000000e+04,4.104500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.703000000000000000e+03,3.319000000000000000e+03,5.025000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.822000000000000000e+03,3.458000000000000000e+03,4.365000000000000000e+03,8.556000000000000000e+03,1.045100000000000000e+04,1.204700000000000000e+04,1.276400000000000000e+04,1.652900000000000000e+04,1.846900000000000000e+04,2.583700000000000000e+04,2.741000000000000000e+04,2.872700000000000000e+04,3.456700000000000000e+04,7.051500000000000000e+04,7.268900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.645000000000000000e+03,3.918000000000000000e+03,7.757000000000000000e+03,4.405900000000000000e+04,4.565900000000000000e+04,4.703400000000000000e+04,5.017500000000000000e+04,5.560000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.295000000000000000e+03,3.926000000000000000e+03,7.489000000000000000e+03,3.772100000000000000e+04,3.990200000000000000e+04,4.204100000000000000e+04,4.382300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.310000000000000000e+03,3.835000000000000000e+03,5.228000000000000000e+03,6.525000000000000000e+03,8.018000000000000000e+03,9.366000000000000000e+03,1.372100000000000000e+04,1.515800000000000000e+04,1.661300000000000000e+04,1.806000000000000000e+04,1.936100000000000000e+04,2.456600000000000000e+04,2.588400000000000000e+04,3.173800000000000000e+04,3.895700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000000e+03,2.984000000000000000e+03,4.280000000000000000e+03,5.514000000000000000e+03,6.591000000000000000e+03,8.138000000000000000e+03,9.374000000000000000e+03,1.071200000000000000e+04,2.607800000000000000e+04,3.104600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.417000000000000000e+03,2.481500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.956000000000000000e+03,5.619000000000000000e+03,7.431000000000000000e+03,8.798000000000000000e+03,1.453500000000000000e+04,1.650200000000000000e+04,1.828100000000000000e+04,1.968300000000000000e+04,2.098500000000000000e+04,3.091900000000000000e+04,3.334500000000000000e+04,3.488400000000000000e+04,3.726000000000000000e+04,5.810700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.986000000000000000e+03,4.942000000000000000e+03,6.126000000000000000e+03,7.589000000000000000e+03,1.436000000000000000e+04,3.807300000000000000e+04,4.114600000000000000e+04,4.257300000000000000e+04,4.376600000000000000e+04,6.356600000000000000e+04,6.935900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.790000000000000000e+03,5.938000000000000000e+03,7.727000000000000000e+03,1.045300000000000000e+04,1.245400000000000000e+04,1.703700000000000000e+04,1.876400000000000000e+04,2.032200000000000000e+04,2.168000000000000000e+04,2.303400000000000000e+04,2.453000000000000000e+04,2.577700000000000000e+04,2.698400000000000000e+04,2.824300000000000000e+04,3.061900000000000000e+04,4.318800000000000000e+04,4.492000000000000000e+04,5.205100000000000000e+04,5.339000000000000000e+04,6.462000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.565000000000000000e+03,3.939000000000000000e+03,5.106000000000000000e+03,7.588000000000000000e+03,8.771000000000000000e+03,1.332000000000000000e+04,1.574400000000000000e+04,1.716900000000000000e+04,1.868700000000000000e+04,3.311100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
