,0
2607,1659888764025.412
2608,1659888765201.599
2609,1659888766394.005
2610,1659888767232.442
2611,1659888768310.285
2612,1659888769176.254
2613,1659888769976.816
2614,1659888770817.097
2615,1659888772007.596
2616,1659888772908.94
2617,1659888773845.439
2618,1659888774802.876
2619,1659888775863.032
2620,1659888776715.969
2621,1659888777896.563
2622,1659888778787.718
2623,1659888779987.031
2624,1659888780916.374
2625,1659888781840.936
2626,1659888783016.092
2627,1659888784145.591
2628,1659888785102.81
2629,1659888785904.497
2630,1659888786829.184
2631,1659888787984.059
2632,1659888788965.683
2633,1659888790017.089
2634,1659888791112.776
2635,1659888792240.213
2636,1659888793260.338
2637,1659888794142.931
2638,1659888795088.024
2639,1659888796214.649
2640,1659888797326.086
2641,1659888798251.242
2642,1659888799265.679
2643,1659888800200.835
2644,1659888801320.709
2645,1659888802263.897
2646,1659888803212.209
2647,1659888804192.396
2648,1659888805092.27
2649,1659888806218.551
2650,1659888807038.395
2651,1659888807846.488
2652,1659888808827.925
2653,1659888809976.331
2654,1659888810876.737
2655,1659888811798.924
2656,1659888812878.705
2657,1659888813868.954
2658,1659888814800.079
2659,1659888815979.016
2660,1659888817074.453
2661,1659888818115.109
2662,1659888819039.265
2663,1659888820214.108
2664,1659888821282.358
2665,1659888822165.701
2666,1659888823062.388
2667,1659888824076.7
2668,1659888824981.419
2669,1659888825893.887
2670,1659888826863.512
2671,1659888827681.98
2672,1659888828873.105
2673,1659888829903.729
2674,1659888831052.041
2675,1659888832179.416
2676,1659888833145.822
2677,1659888834301.165
2678,1659888835181.852
2679,1659888836366.945
2680,1659888837543.289
2681,1659888838537.976
2682,1659888839567.194
2683,1659888840598.319
2684,1659888841781.068
2685,1659888842696.63
2686,1659888843670.286
2687,1659888844702.598
2688,1659888845654.098
2689,1659888846626.41
2690,1659888847475.722
2691,1659888848305.441
2692,1659888849457.159
2693,1659888850423.783
2694,1659888851254.408
2695,1659888852124.595
2696,1659888852925.032
2697,1659888853964.782
2698,1659888855031.969
2699,1659888856068.562
2700,1659888856915.843
2701,1659888858049.124
2702,1659888858925.561
2703,1659888860112.967
2704,1659888861069.592
2705,1659888861871.248
2706,1659888862688.435
2707,1659888863839.028
2708,1659888865038.434
2709,1659888866012.058
2710,1659888867168.62
2711,1659888868292.214
2712,1659888869202.557
2713,1659888870147.869
2714,1659888870950.213
2715,1659888871851.587
2716,1659888872663.15
2717,1659888873756.649
2718,1659888874948.93
2719,1659888875901.679
2720,1659888877011.46
2721,1659888878075.491
2722,1659888878938.835
2723,1659888880070.303
2724,1659888880933.427
2725,1659888881875.021
2726,1659888882742.395
2727,1659888883766.739
2728,1659888884766.988
2729,1659888885844.457
2730,1659888886971.113
2731,1659888888097.331
2732,1659888888984.612
2733,1659888890027.986
2734,1659888891166.361
2735,1659888892008.579
2736,1659888892926.329
2737,1659888893968.797
2738,1659888894843.422
2739,1659888896023.671
2740,1659888896922.265
2741,1659888897945.889
2742,1659888898978.451
2743,1659888900155.795
2744,1659888901173.263
2745,1659888902099.731
2746,1659888903218.669
2747,1659888904224.512
2748,1659888905187.793
2749,1659888906316.105
2750,1659888907175.573
2751,1659888908082.854
2752,1659888909129.26
2753,1659888910044.166
2754,1659888911171.634
2755,1659888912154.415
2756,1659888913223.696
2757,1659888914168.445
2758,1659888915292.132
2759,1659888916108.257
2760,1659888917242.288
2761,1659888918234.194
2762,1659888919184.85
2763,1659888920106.318
2764,1659888921152.849
2765,1659888921982.036
2766,1659888923017.348
2767,1659888924084.941
2768,1659888925092.097
2769,1659888926252.659
2770,1659888927437.128
2771,1659888928405.721
2772,1659888929425.377
2773,1659888930237.033
2774,1659888931091.314
2775,1659888931977.094
2776,1659888932808.782
2777,1659888933694.469
2778,1659888934609.687
2779,1659888935747.062
2780,1659888936769.936
2781,1659888937830.842
2782,1659888938691.686
2783,1659888939763.154
2784,1659888940781.497
2785,1659888941801.278
2786,1659888942681.465
2787,1659888943855.621
2788,1659888944972.058
2789,1659888945927.651
2790,1659888946899.995
2791,1659888948072.744
2792,1659888949190.963
2793,1659888950048.275
2794,1659888950895.712
2795,1659888952000.961
2796,1659888952874.336
2797,1659888953786.023
2798,1659888954717.492
2799,1659888955704.085
2800,1659888956795.366
2801,1659888957646.865
2802,1659888958845.584
2803,1659888959850.458
2804,1659888960994.739
2805,1659888962086.176
2806,1659888963174.551
2807,1659888964210.082
2808,1659888965070.862
2809,1659888966112.518
2810,1659888967063.518
2811,1659888968046.924
2812,1659888968876.173
2813,1659888970062.704
2814,1659888971057.11
2815,1659888971929.453
2816,1659888972861.828
2817,1659888973940.234
2818,1659888975044.015
2819,1659888975871.921
2820,1659888977021.514
2821,1659888978082.763
2822,1659888979233.294
2823,1659888980084.044
2824,1659888981071.606
2825,1659888981882.887
2826,1659888982933.574
2827,1659888983894.917
2828,1659888985059.729
2829,1659888986008.198
2830,1659888986820.729
2831,1659888987941.322
2832,1659888989095.697
2833,1659888990224.227
2834,1659888991069.977
2835,1659888992040.352
2836,1659888993103.57
2837,1659888994160.32
2838,1659888995287.788
2839,1659888996414.912
2840,1659888997545.537
2841,1659888998589.786
2842,1659888999702.255
2843,1659889000577.129
2844,1659889001381.192
2845,1659889002570.035
2846,1659889003713.253
2847,1659889004844.721
2848,1659889005908.69
2849,1659889007083.064
2850,1659889008056.595
2851,1659889009052.376
2852,1659889010060.782
2853,1659889010965.094
2854,1659889012002.937
2855,1659889012832.093
2856,1659889013732.437
2857,1659889014880.686
2858,1659889015696.936
2859,1659889016829.404
2860,1659889017670.06
2861,1659889018596.278
2862,1659889019667.091
2863,1659889020778.684
2864,1659889021807.808
2865,1659889022840.402
2866,1659889023869.995
2867,1659889024770.588
2868,1659889025911.026
2869,1659889026734.65
2870,1659889027743.869
2871,1659889028819.493
2872,1659889029970.524
2873,1659889031146.18
2874,1659889032043.336
2875,1659889032947.366
2876,1659889034095.616
2877,1659889035172.397
2878,1659889036018.803
2879,1659889037016.865
2880,1659889037884.521
2881,1659889039002.708
2882,1659889040100.239
2883,1659889041289.551
2884,1659889042465.05
2885,1659889043482.581
2886,1659889044395.049
2887,1659889045445.393
2888,1659889046337.111
2889,1659889047153.767
2890,1659889048023.923
2891,1659889049138.797
2892,1659889050178.828
2893,1659889051373.422
2894,1659889052459.765
2895,1659889053464.264
2896,1659889054637.795
2897,1659889055439.514
2898,1659889056485.201
2899,1659889057458.857
2900,1659889058418.419
2901,1659889059462.043
2902,1659889060652.387
2903,1659889061692.699
2904,1659889062657.136
2905,1659889063754.854
2906,1659889064799.197
2907,1659889065830.572
2908,1659889066639.165
2909,1659889067572.353
2910,1659889068452.665
2911,1659889069476.977
2912,1659889070578.164
2913,1659889071595.601
2914,1659889072661.163
2915,1659889073583.538
2916,1659889074611.756
2917,1659889075693.256
2918,1659889076829.474
2919,1659889077641.255
2920,1659889078559.567
2921,1659889079738.973
2922,1659889080549.004
2923,1659889081673.816
2924,1659889082827.471
2925,1659889083923.252
2926,1659889084758.658
2927,1659889085913.876
2928,1659889086803.72
2929,1659889087894.907
2930,1659889088826.5
2931,1659889089974.156
2932,1659889090804.624
2933,1659889091877.999
2934,1659889092717.311
2935,1659889093741.873
2936,1659889094869.217
2937,1659889095726.622
2938,1659889096751.966
2939,1659889097630.278
2940,1659889098802.715
2941,1659889099884.496
2942,1659889100926.839
2943,1659889102085.526
2944,1659889103221.213
2945,1659889104267.869
2946,1659889105080.056
2947,1659889105902.837
2948,1659889106832.181
2949,1659889107796.461
2950,1659889108971.773
2951,1659889109864.148
2952,1659889110729.21
2953,1659889111762.522
2954,1659889112618.772
2955,1659889113599.553
2956,1659889114634.24
2957,1659889115500.458
2958,1659889116587.114
2959,1659889117656.426
2960,1659889118718.207
2961,1659889119806.363
2962,1659889120747.581
2963,1659889121663.893
2964,1659889122465.643
2965,1659889123397.799
2966,1659889124391.298
2967,1659889125219.954
2968,1659889126198.235
2969,1659889127038.672
2970,1659889128033.141
2971,1659889129004.765
2972,1659889129860.734
2973,1659889130918.077
2974,1659889131757.358
2975,1659889132794.108
2976,1659889133731.763
2977,1659889134582.044
2978,1659889135770.7
2979,1659889136677.044
2980,1659889137759.699
2981,1659889138573.168
2982,1659889139599.417
2983,1659889140724.761
2984,1659889141841.573
2985,1659889142680.572
2986,1659889143763.072
2987,1659889144760.478
2988,1659889145778.852
2989,1659889146837.321
2990,1659889148027.57
2991,1659889149089.257
2992,1659889150059.757
2993,1659889151216.163
2994,1659889152233.506
2995,1659889153117.131
2996,1659889154057.349
2997,1659889154982.817
2998,1659889156140.723
2999,1659889157142.973
3000,1659889157996.285
3001,1659889159180.66
3002,1659889160224.409
3003,1659889161113.565
3004,1659889162283.002
3005,1659889163287.47
3006,1659889164124.22
3007,1659889165131.47
3008,1659889166125.875
3009,1659889167144.281
3010,1659889167987.781
3011,1659889168972.093
3012,1659889169849.811
3013,1659889170828.967
3014,1659889172015.404
3015,1659889173063.31
3016,1659889173925.81
3017,1659889174941.091
3018,1659889175940.778
3019,1659889177103.434
3020,1659889178153.152
3021,1659889179348.776
3022,1659889180358.995
3023,1659889181478.119
3024,1659889182328.588
3025,1659889183461.869
3026,1659889184262.149
3027,1659889185161.462
3028,1659889186002.336
3029,1659889187157.461
3030,1659889188053.179
3031,1659889188864.741
3032,1659889189756.928
3033,1659889190743.272
3034,1659889191597.396
3035,1659889192694.709
3036,1659889193666.052
3037,1659889194603.364
3038,1659889195759.676
3039,1659889196672.176
3040,1659889197473.707
3041,1659889198348.988
3042,1659889199152.456
3043,1659889200352.018
3044,1659889201367.768
3045,1659889202374.486
3046,1659889203358.798
3047,1659889204549.329
3048,1659889205718.828
3049,1659889206888.359
3050,1659889207709.89
3051,1659889208835.077
3052,1659889209961.514
3053,1659889211156.42
3054,1659889212308.763
3055,1659889213166.482
3056,1659889214140.544
3057,1659889215264.262
3058,1659889216102.543
3059,1659889216939.105
3060,1659889217944.073
3061,1659889219080.51
3062,1659889220048.166
3063,1659889221086.51
3064,1659889222008.759
3065,1659889222840.384
3066,1659889223731.54
3067,1659889224822.946
3068,1659889225749.664
3069,1659889226638.351
3070,1659889227515.976
3071,1659889228641.288
3072,1659889229699.569
3073,1659889230586.975
3074,1659889231748.255
3075,1659889232723.036
3076,1659889233916.692
3077,1659889234927.035
3078,1659889235832.441
3079,1659889236875.972
3080,1659889237825.284
3081,1659889238635.503
3082,1659889239567.252
3083,1659889240438.783
3084,1659889241573.658
3085,1659889242543.939
3086,1659889243429.438
3087,1659889244327.938
3088,1659889245362.687
3089,1659889246558.906
3090,1659889247483.718
3091,1659889248529.78
3092,1659889249429.717
3093,1659889250551.654
3094,1659889251661.185
3095,1659889252525.466
3096,1659889253634.997
3097,1659889254599.809
3098,1659889255675.902
3099,1659889256659.589
3100,1659889257573.995
3101,1659889258667.557
