373,439,169,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,719,1221,1017,0,0,0,0,0,0,0,0,0,0
754,1139,628,67,0,0,0,0,0,0,0,0,0,0
400,546,1287,1319,0,0,0,0,0,0,0,0,0,0
1215,66,248,0,0,0,0,0,0,0,0,0,0,0
834,702,1155,1199,383,912,1508,0,0,0,0,0,0,0
1496,512,0,0,0,0,0,0,0,0,0,0,0,0
5,1171,1631,1633,565,0,0,0,0,0,0,0,0,0
575,1089,519,159,1087,415,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,1019,745,1092,1557,1345,820,812,0,0,0,0,0,0
53,578,188,157,0,0,0,0,0,0,0,0,0,0
833,203,1261,1065,0,0,0,0,0,0,0,0,0,0
591,1436,1044,0,0,0,0,0,0,0,0,0,0,0
484,994,405,253,0,0,0,0,0,0,0,0,0,0
879,145,559,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,691,959,1184,373,278,139,0,0,0,0,0,0,0
1080,618,667,0,0,0,0,0,0,0,0,0,0,0
1587,576,0,0,0,0,0,0,0,0,0,0,0,0
1416,1079,389,67,723,0,0,0,0,0,0,0,0,0
88,1460,1092,1356,0,0,0,0,0,0,0,0,0,0
785,1609,846,1108,839,1373,1275,0,0,0,0,0,0,0
843,248,403,771,131,0,0,0,0,0,0,0,0,0
235,1629,0,0,0,0,0,0,0,0,0,0,0,0
143,133,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1347,348,1203,592,0,0,0,0,0,0,0,0,0
125,179,1351,187,0,0,0,0,0,0,0,0,0,0
1505,883,86,407,624,0,0,0,0,0,0,0,0,0
1461,1021,737,977,0,0,0,0,0,0,0,0,0,0
833,485,764,752,46,0,0,0,0,0,0,0,0,0
1536,442,12,0,0,0,0,0,0,0,0,0,0,0
1132,947,801,1075,1002,299,488,390,476,0,0,0,0,0
1027,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,1260,315,726,628,512,1400,0,0,0,0,0,0,0
346,1422,497,1044,764,605,0,0,0,0,0,0,0,0
590,661,778,1066,553,829,0,0,0,0,0,0,0,0
592,793,976,1085,0,0,0,0,0,0,0,0,0,0
670,706,1119,403,1258,605,0,0,0,0,0,0,0,0
1368,29,1031,64,0,0,0,0,0,0,0,0,0,0
972,1061,1079,0,0,0,0,0,0,0,0,0,0,0
1422,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,1260,666,0,0,0,0,0,0,0,0,0,0,0
5,1245,490,512,0,0,0,0,0,0,0,0,0,0
348,561,1011,598,0,0,0,0,0,0,0,0,0,0
1493,1609,307,733,683,719,0,0,0,0,0,0,0,0
1098,413,689,0,0,0,0,0,0,0,0,0,0,0
801,435,1250,0,0,0,0,0,0,0,0,0,0,0
1512,1219,1423,1017,1149,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,441,1581,849,1536,179,480,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,1544,46,846,637,0,0,0,0,0,0,0,0,0
360,1183,852,0,0,0,0,0,0,0,0,0,0,0
1332,1246,820,194,1562,0,0,0,0,0,0,0,0,0
980,1013,769,1478,658,642,0,0,0,0,0,0,0,0
485,1427,1275,580,496,466,0,0,0,0,0,0,0,0
620,1262,1605,1526,1511,0,0,0,0,0,0,0,0,0
1075,988,199,1192,1345,1200,175,407,323,737,1047,0,0,0
1132,1019,519,6,1373,960,809,0,0,0,0,0,0,0
1532,1626,708,467,1035,0,0,0,0,0,0,0,0,0
253,254,1536,175,371,738,295,304,0,0,0,0,0,0
561,1508,1312,1392,1301,139,446,336,378,1036,1328,0,0,0
737,684,407,633,1505,670,1176,0,0,0,0,0,0,0
343,790,199,267,94,530,1631,785,1079,0,0,0,0,0
749,541,1262,801,847,0,0,0,0,0,0,0,0,0
68,754,1139,576,1405,1384,1331,1411,1415,578,682,0,0,0
637,840,211,488,169,873,0,0,0,0,0,0,0,0
1503,605,1089,731,134,982,0,0,0,0,0,0,0,0
1522,133,565,1451,1592,1587,0,0,0,0,0,0,0,0
766,508,1524,1243,100,0,0,0,0,0,0,0,0,0
83,131,1371,29,1044,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,492,0,0,0,0,0,0,0,0,0,0,0,0
388,46,1416,1511,0,0,0,0,0,0,0,0,0,0
1629,1250,1303,415,876,0,0,0,0,0,0,0,0,0
1159,1261,0,0,0,0,0,0,0,0,0,0,0,0
834,988,-1,137,1098,109,0,0,0,0,0,0,0,0
340,692,12,0,0,0,0,0,0,0,0,0,0,0
618,895,6,84,843,1275,869,0,0,0,0,0,0,0
734,1019,1238,1011,1065,1000,1329,67,1578,0,0,0,0,0
307,1307,1119,706,1620,728,591,761,39,348,0,0,0,0
1124,1117,800,932,567,1461,1087,610,590,1395,0,0,0,0
483,702,559,794,200,240,1562,1468,1317,0,0,0,0,0
1258,1374,305,675,84,633,645,1621,283,0,0,0,0,0
1407,1203,233,1223,1488,124,1486,911,0,0,0,0,0,0
1581,372,724,12,295,0,0,0,0,0,0,0,0,0
1002,1332,1636,680,707,1522,1572,0,0,0,0,0,0,0
370,785,683,809,203,403,0,0,0,0,0,0,0,0
1611,10,46,154,0,0,0,0,0,0,0,0,0,0
8,655,881,389,1087,924,1396,0,0,0,0,0,0,0
22,1567,1362,909,190,725,0,0,0,0,0,0,0,0
1269,1405,230,1022,0,0,0,0,0,0,0,0,0,0
943,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,1194,605,413,575,0,0,0,0,0,0,0,0,0
614,1608,0,0,0,0,0,0,0,0,0,0,0,0
1423,1336,256,887,1545,1478,477,183,507,256,0,0,0,0
1484,1284,988,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,1594,55,404,0,0,0,0,0,0,0,0,0,0
431,56,0,0,0,0,0,0,0,0,0,0,0,0
906,33,0,0,0,0,0,0,0,0,0,0,0,0
323,13,1483,0,0,0,0,0,0,0,0,0,0,0
353,592,1158,1404,0,0,0,0,0,0,0,0,0,0
57,52,1510,0,0,0,0,0,0,0,0,0,0,0
337,1329,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,1517,487,1010,1505,1369,0,0,0,0,0,0,0,0
